archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193037,-42.735640,-71.126642,325916.4,5266348.4,1045.8953,1,0,0.95564944,-0.07,2.35,6.21,11.79,13.03,13.37,1.5969771,2.493677,0.54988754,54.64555,11.047992,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193040,-42.736501,-71.124913,326060.3,5266256.2,1058.3289,1,0,0.9597694,3.66,5.31,7.07,9.81,10.63,12.14,4.761911,2.1512403,0.9071635,60.349728,11.049255,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193043,-42.737364,-71.123185,326204.3,5266164.0,1072.0144,1,0,0.95951223,-1.12,0.59,2.43,5.12,5.95,11.35,0.49109042,1.8770555,0.21770813,24.712198,11.054288,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193045,-42.737937,-71.122034,326300.0,5266102.7,1072.3453,1,0,0.95498574,1.83,4.19,6.85,10.29,11.27,11.91,2.9393468,2.2725017,0.7697642,57.31169,11.047922,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193047,-42.738509,-71.120884,326395.8,5266041.5,1070.0564,1,0,0.9036367,-0.48,1.98,5.35,8.98,9.92,12.20,1.132946,2.2704723,0.432416,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193048,-42.738798,-71.120307,326443.8,5266010.7,1078.8915,1,0,0.91826737,-2.13,0.37,3.1,6.1,6.92,14.74,0.22112228,1.7911777,0.10466532,56.571697,11.0483675,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193050,-42.739376,-71.119153,326539.9,5265948.8,1099.4562,1,0,0.90303916,-1.31,1.19,4.53,8.35,9.21,17.66,0.6738555,2.1576693,0.2860148,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193051,-42.739668,-71.118574,326588.1,5265917.6,1119.0391,1,0,0.9015831,-2.43,-0.11,2.17,5.5,6.55,15.13,0.05787256,1.9119201,0.028521411,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193052,-42.739957,-71.117996,326636.2,5265886.7,1129.7224,1,0,0.91246194,-1.68,-0.22,1.19,3.14,3.81,17.62,0.015556128,0.80439013,0.0077478765,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198252,-42.736821,-71.134366,325287.4,5266201.2,1144.0908,1,0,0.9004716,-1.42,0.63,3.18,6.77,7.75,17.99,0.43968612,2.0418293,0.19734693,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198260,-42.739108,-71.129763,325670.7,5265956.7,1133.2532,1,0,0.9668313,-0.03,2.65,6.47,11.98,13.55,19.81,1.4217407,2.5626354,0.50872004,56.715992,11.048051,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198261,-42.739393,-71.129187,325718.6,5265926.3,1128.9557,1,0,0.95529073,-1.79,-0.18,1.23,3.1,3.74,15.17,0.013648794,1.0768982,0.0068011545,16.903488,11.058234,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198262,-42.739678,-71.128612,325766.5,5265895.8,1126.2969,1,0,0.96273667,-0.14,2.2,4.64,9.51,10.74,17.88,1.350608,2.2336261,0.49093977,44.500904,11.048827,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198264,-42.740257,-71.127456,325862.7,5265833.9,1154.6826,1,0,0.9628121,-0.11,2.84,6.29,10.56,11.57,18.31,1.4408733,2.4224591,0.5133954,52.500957,11.047827,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198266,-42.740833,-71.126301,325958.8,5265772.3,1173.2711,1,0,0.9721309,-2.09,-0.14,1.68,4.15,4.86,17.27,0.07428087,1.8011513,0.036458924,19.746344,11.0560465,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198267,-42.741117,-71.125726,326006.7,5265741.9,1166.1979,1,0,0.95548576,-1.49,0.44,2.69,5.5,6.32,14.23,0.35540354,1.8860552,0.16280235,25.036768,11.053692,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198268,-42.741403,-71.125150,326054.7,5265711.4,1167.0813,1,0,0.9503317,-1.04,0.56,2.32,5.61,6.66,9.62,0.53760475,2.0190601,0.23569368,25.7704,11.05321,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198269,-42.741689,-71.124574,326102.6,5265680.8,1166.9086,1,0,0.91461664,-1.01,0.52,2.65,6.55,7.78,10.76,0.5531394,2.0495894,0.24160655,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198270,-42.741973,-71.124000,326150.4,5265650.5,1158.99,1,0,0.9807814,-1.23,0.82,3.18,5.84,6.7,13.60,0.5593862,1.8251823,0.24397133,28.164688,11.053156,ENT_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198272,-42.742542,-71.122850,326246.1,5265589.7,1145.474,1,0,0.9084566,-1.64,0.11,2.02,4.9,5.76,13.06,0.3123817,2.0223486,0.1445997,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198285,-42.746519,-71.114804,326915.8,5265164.5,1037.9274,1,0,0.90484285,-1.16,-0.14,0.78,2.09,2.58,6.84,0.020637657,1.3753223,0.010265751,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400193115,-42.747006,-71.127569,325872.4,5265084.2,1185.5065,1,0,0.9183351,-1.83,-0.14,1.61,4.45,5.43,17.17,0.088206716,1.8399845,0.043144614,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192959,-42.746409,-71.147865,324209.5,5265108.5,1212.0083,1,0,0.9257589,-2.17,-0.29,1.46,4.11,5.24,19.53,0.05351218,1.8732636,0.026401144,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192960,-42.746691,-71.147293,324257.1,5265078.3,1196.5197,1,0,0.9415535,-1.87,-0.14,1.53,3.89,4.75,16.12,0.11218087,1.8686435,0.054545622,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192961,-42.746980,-71.146715,324305.2,5265047.4,1207.6364,1,0,0.93925273,-2.09,-0.33,1.23,3.37,4.19,15.65,0.04200189,1.6770507,0.020781854,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192962,-42.747264,-71.146141,324353.0,5265017.1,1200.0403,1,0,0.92165536,-2.35,-0.41,1.46,3.93,4.75,19.17,0.038053744,1.362125,0.018846916,,,,,
