archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,motivo,detalle
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041622,-42.775762,-71.160702,323242.4,5261821.9,2647.313,0,0,-0.54060096,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041623,-42.775476,-71.160125,323288.8,5261854.9,2647.0525,0,0,-2.6116388,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041624,-42.775190,-71.159547,323335.2,5261887.9,2647.5002,0,0,0.3237406,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041625,-42.774886,-71.158916,323386.0,5261922.9,2710.2927,0,0,0.8243866,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041626,-42.774617,-71.158393,323428.0,5261953.9,2647.2012,0,0,-23.8877,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041627,-42.774331,-71.157816,323474.4,5261986.9,2646.789,0,0,-3.7060645,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041628,-42.774045,-71.157239,323520.7,5262019.8,2646.7224,0,0,3.16412,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041629,-42.773759,-71.156663,323567.1,5262052.8,2646.3022,0,0,2.1623583,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041630,-42.773473,-71.156086,323613.5,5262085.8,2646.956,0,0,1.5117632,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041631,-42.773187,-71.155509,323659.8,5262118.8,2646.5745,0,0,2.4951549,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041632,-42.772901,-71.154933,323706.2,5262151.8,2646.4033,0,0,1.6817385,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041633,-42.772615,-71.154357,323752.5,5262184.7,2646.0574,0,0,8.874888,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041634,-42.772329,-71.153781,323798.8,5262217.7,2645.7185,0,0,5.198273,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041635,-42.772043,-71.153204,323845.2,5262250.7,2646.0999,0,0,0.12330208,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041636,-42.771757,-71.152628,323891.5,5262283.6,2646.1426,0,0,2.4792247,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041637,-42.771471,-71.152052,323937.8,5262316.6,2645.6086,0,0,-1.3917885,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041638,-42.771185,-71.151476,323984.1,5262349.6,2645.6252,0,0,-1.3802519,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041639,-42.770793,-71.150567,324057.4,5262394.9,3032.6782,0,0,0.8818823,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041640,-42.770507,-71.149991,324103.7,5262427.9,3031.9976,0,0,0.7676887,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041641,-42.770221,-71.149415,324150.0,5262460.9,3031.8728,0,0,0.9092337,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041642,-42.769935,-71.148840,324196.3,5262493.8,3031.1213,0,0,0.88623065,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041643,-42.769649,-71.148264,324242.6,5262526.8,3031.2307,0,0,0.9476666,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041644,-42.769370,-71.147709,324287.2,5262558.9,3005.8577,0,0,0.8523316,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041645,-42.769085,-71.147137,324333.2,5262591.8,3001.4236,0,0,0.90710056,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041646,-42.768805,-71.146581,324377.9,5262624.0,2978.6323,0,0,0.8780362,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041647,-42.768519,-71.146005,324424.2,5262657.0,2977.4668,0,0,0.8734315,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041648,-42.768233,-71.145429,324470.5,5262689.9,2977.4585,0,0,0.862991,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041649,-42.767947,-71.144853,324516.9,5262722.9,2977.0994,0,0,0.8574841,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041650,-42.767660,-71.144276,324563.2,5262755.9,2977.462,0,0,0.81838965,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041651,-42.767374,-71.143700,324609.6,5262788.9,2977.24,0,0,0.8439212,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041652,-42.767088,-71.143124,324655.9,5262821.9,2977.0347,0,0,0.8607014,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041653,-42.766802,-71.142547,324702.3,5262854.9,2976.9373,0,0,0.74334455,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041654,-42.766504,-71.141935,324751.5,5262889.2,3018.3499,0,0,0.8877698,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041655,-42.766213,-71.141343,324799.1,5262922.7,3035.343,0,0,0.8576587,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041656,-42.765928,-71.140772,324845.1,5262955.6,3029.454,0,0,0.79421884,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041657,-42.765638,-71.140182,324892.5,5262989.0,3043.6982,0,0,0.86700135,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041658,-42.765347,-71.139590,324940.1,5263022.6,3061.2817,0,0,0.89950264,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041659,-42.765059,-71.139011,324986.7,5263055.7,3063.3962,0,0,0.90366983,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041660,-42.764771,-71.138429,325033.5,5263088.9,3068.6387,0,0,0.86687833,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041661,-42.764487,-71.137857,325079.5,5263121.7,3062.202,0,0,0.84427565,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041662,-42.764198,-71.137274,325126.4,5263155.0,3069.5347,0,0,0.8478088,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041663,-42.763908,-71.136687,325173.6,5263188.3,3080.3862,0,0,0.81568426,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041664,-42.763624,-71.136117,325219.5,5263221.1,3071.9775,0,0,0.8578691,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041665,-42.763334,-71.135529,325266.8,5263254.5,3084.118,0,0,0.88978165,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041666,-42.763049,-71.134956,325312.8,5263287.4,3078.4033,0,0,0.8913557,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041667,-42.762762,-71.134379,325359.3,5263320.4,3078.2998,0,0,0.8619845,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041668,-42.762476,-71.133803,325405.6,5263353.3,3075.58,0,0,0.87565,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041669,-42.762190,-71.133226,325452.0,5263386.4,3075.0488,0,0,0.83034897,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041670,-42.761903,-71.132648,325498.5,5263419.4,3075.4612,0,0,0.71817535,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041671,-42.761616,-71.132071,325544.9,5263452.4,3075.0273,0,0,-9.85371,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041672,-42.761330,-71.131493,325591.4,5263485.5,3075.2393,0,0,3.5863953,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041673,-42.761043,-71.130916,325637.8,5263518.5,3074.8235,0,0,-1.4621252,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041674,-42.760757,-71.130339,325684.2,5263551.5,3074.4902,0,0,-0.8936904,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041675,-42.760470,-71.129761,325730.7,5263584.5,3075.2058,0,0,2.416309,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041676,-42.760183,-71.129185,325777.1,5263617.5,3074.1099,0,0,-63.89317,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041677,-42.759897,-71.128607,325823.5,5263650.6,3074.3845,0,0,0.8215348,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041678,-42.759610,-71.128030,325869.9,5263683.6,3074.223,0,0,4.4349704,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041679,-42.759324,-71.127453,325916.4,5263716.6,3074.0566,0,0,53.66773,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041680,-42.759037,-71.126876,325962.8,5263749.6,3073.6804,0,0,-0.8633928,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041681,-42.758751,-71.126299,326009.2,5263782.6,3073.493,0,0,2.244853,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041682,-42.758464,-71.125722,326055.6,5263815.6,3073.5457,0,0,-4.803722,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041683,-42.758178,-71.125145,326102.0,5263848.6,3073.761,0,0,2.6340804,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041684,-42.757891,-71.124568,326148.4,5263881.6,3073.5078,0,0,2.0467916,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041685,-42.757605,-71.123992,326194.8,5263914.6,3073.173,0,0,3.3089273,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041686,-42.757318,-71.123415,326241.2,5263947.6,3072.9956,0,0,0.86883,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041687,-42.757032,-71.122838,326287.6,5263980.6,3073.3013,0,0,0.21536832,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041688,-42.756745,-71.122261,326334.0,5264013.6,3073.3506,0,0,0.8867654,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041689,-42.756459,-71.121685,326380.4,5264046.6,3072.9475,0,0,0.9112453,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041690,-42.756172,-71.121108,326426.8,5264079.6,3072.6057,0,0,-1.4487543,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041691,-42.755886,-71.120531,326473.1,5264112.6,3072.5645,0,0,0.8930631,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041692,-42.755599,-71.119955,326519.6,5264145.6,3072.7666,0,0,0.61800504,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041693,-42.755313,-71.119378,326565.9,5264178.6,3072.4045,0,0,2.6045675,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041694,-42.755026,-71.118802,326612.3,5264211.6,3072.2043,0,0,0.76341754,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041695,-42.754740,-71.118225,326658.7,5264244.6,3072.1511,0,0,0.4351754,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041696,-42.754453,-71.117649,326705.1,5264277.6,3071.935,0,0,3.0438108,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041697,-42.754167,-71.117073,326751.4,5264310.6,3071.5361,0,0,2.3526816,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041698,-42.753880,-71.116496,326797.8,5264343.6,3071.8762,0,0,0.7673595,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041699,-42.753594,-71.115920,326844.2,5264376.6,3071.2903,0,0,-21.735697,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041700,-42.753307,-71.115343,326890.6,5264409.7,3071.7217,0,0,-0.04291243,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041701,-42.753020,-71.114767,326936.9,5264442.7,3071.039,0,0,-0.74305993,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041702,-42.752734,-71.114190,326983.3,5264475.7,3070.9895,0,0,-329.9862,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041703,-42.752496,-71.113769,327017.2,5264502.9,2890.5745,0,0,0.8831078,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041704,-42.752202,-71.113170,327065.3,5264536.8,2915.7854,0,0,0.8833866,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041705,-42.751913,-71.112587,327112.2,5264570.0,2923.0142,0,0,0.88761663,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041706,-42.751625,-71.112007,327158.9,5264603.2,2927.8372,0,0,0.8030632,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041707,-42.751342,-71.111443,327204.3,5264635.8,2913.015,0,0,0.8950176,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041708,-42.751056,-71.110868,327250.6,5264668.8,2911.3064,0,0,0.7009308,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041709,-42.750769,-71.110289,327297.1,5264701.9,2913.2268,0,0,2.1081743,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041710,-42.750482,-71.109713,327343.5,5264734.9,2912.8633,0,0,0.8242744,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041711,-42.750704,-71.110740,327260.0,5264708.1,1048.9637,0,0,0.49914822,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041712,-42.750430,-71.110206,327303.0,5264739.6,1000.3405,0,0,0.6301115,-1.04,-0.11,0.78,1.9,2.24,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041713,-42.750144,-71.109630,327349.3,5264772.6,999.48267,0,0,0.70914716,-0.93,-0.03,0.82,1.94,2.27,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041714,-42.749845,-71.109016,327398.8,5264807.1,1042.9447,0,0,-1.4305646,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041715,-42.749558,-71.108439,327445.1,5264840.1,1042.6271,0,0,-3.6513147,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041716,-42.749280,-71.107889,327489.4,5264872.1,1012.03284,0,0,0.6817817,-0.7,0.22,1.19,2.35,2.61,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041717,-42.748994,-71.107317,327535.4,5264905.0,1007.1257,1,0,0.85940796,-1.04,-0.03,0.93,2.39,2.91,sensibilidad baja: el laser no llego al suelo,sensitivity=0.859 <= 0.90
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041718,-42.748707,-71.106738,327582.0,5264938.1,1009.9058,0,0,0.86894995,-1.0,0.41,1.9,3.84,4.52,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041719,-42.748416,-71.106150,327629.4,5264971.6,1023.9764,0,0,0.6744811,0.29,1.27,2.39,3.47,3.69,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0101,351000500100041720,-42.748113,-71.105522,327679.9,5265006.5,1083.1823,0,0,0.31577796,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
