archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,motivo,detalle
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197805,-42.760640,-71.151694,323936.4,5263520.1,1174.7234,1,0,0.93393904,-2.84,0.33,4.04,8.87,10.14,21.89,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197806,-42.760923,-71.151122,323984.1,5263489.9,1162.0541,1,0,0.92949146,-1.6,1.16,4.26,8.72,9.88,26.28,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197807,-42.761211,-71.150542,324032.3,5263459.0,1173.4359,1,0,0.9304724,-1.53,1.04,3.93,7.45,8.38,23.32,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197808,-42.761495,-71.149969,324080.0,5263428.8,1163.4451,1,0,0.94710505,-2.58,0.41,3.44,8.08,9.65,28.93,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197809,-42.761774,-71.149402,324127.2,5263399.0,1132.1475,1,0,0.9376705,-2.99,0.14,3.36,8.16,9.51,30.17,pendiente fuerte: la altura del dosel se sobrestima,pendiente=30.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197810,-42.762052,-71.148836,324174.3,5263369.2,1100.5248,1,0,0.93564445,-3.1,-0.22,2.62,6.47,7.63,29.74,pendiente fuerte: la altura del dosel se sobrestima,pendiente=29.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197811,-42.762331,-71.148269,324221.5,5263339.5,1069.9723,1,0,0.95376617,-3.7,-0.48,2.54,6.85,8.38,28.38,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197812,-42.762611,-71.147700,324268.8,5263309.5,1045.8757,1,0,0.9543048,-2.09,-0.26,1.53,4.04,5.12,24.66,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197813,-42.762892,-71.147130,324316.3,5263279.5,1027.0638,1,0,0.9597588,-4.0,-1.19,1.49,6.25,9.24,22.20,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197816,-42.763751,-71.145399,324460.3,5263187.8,1034.2095,1,0,0.9506958,-2.47,0.37,3.48,7.78,8.87,24.35,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197817,-42.764038,-71.144821,324508.5,5263157.1,1041.1412,1,0,0.9425924,-3.18,-0.63,1.72,5.27,6.51,22.80,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.8 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197818,-42.764328,-71.144239,324556.9,5263126.1,1061.0011,1,0,0.95130515,-2.54,-0.14,2.2,5.95,7.41,26.91,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197819,-42.764620,-71.143654,324605.6,5263094.9,1090.3143,1,0,0.95247436,-2.84,0.41,3.7,8.04,9.36,29.27,pendiente fuerte: la altura del dosel se sobrestima,pendiente=29.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197820,-42.764911,-71.143069,324654.2,5263063.7,1117.3329,1,0,0.9458418,-2.69,0.33,3.48,7.56,8.83,27.08,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197821,-42.765199,-71.142490,324702.4,5263033.0,1126.6315,1,0,0.9491275,-2.8,0.22,3.21,7.07,8.53,24.99,pendiente fuerte: la altura del dosel se sobrestima,pendiente=25.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197822,-42.765480,-71.141921,324749.8,5263003.0,1106.6903,1,0,0.95365,-1.94,0.97,3.93,8.16,10.14,22.71,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197823,-42.765768,-71.141341,324798.1,5262972.2,1118.2205,1,0,0.9464848,-2.17,1.42,5.05,9.43,11.04,24.85,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197824,-42.766060,-71.140756,324846.7,5262940.9,1147.6422,1,0,0.95119023,-3.66,-0.86,1.75,4.97,6.14,21.94,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197825,-42.766350,-71.140174,324895.2,5262909.9,1167.7063,1,0,0.9597079,-3.07,0.11,3.36,7.78,9.21,24.68,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197826,-42.766639,-71.139595,324943.4,5262879.1,1180.0201,1,0,0.9559386,-2.69,-0.37,1.94,5.09,6.14,20.43,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197827,-42.766922,-71.139022,324991.0,5262848.8,1169.0219,1,0,0.9594476,-2.32,0.03,2.5,5.99,7.15,26.29,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197828,-42.767205,-71.138450,325038.6,5262818.6,1157.4661,1,0,0.95058936,-3.66,-0.26,2.92,7.6,9.24,28.08,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197829,-42.767487,-71.137879,325086.2,5262788.4,1143.623,1,0,0.9418408,-2.88,-0.07,2.88,7.11,8.46,21.02,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197830,-42.767776,-71.137300,325134.4,5262757.6,1154.7941,1,0,0.953153,-2.13,-0.18,1.75,4.68,5.65,23.13,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197831,-42.768062,-71.136723,325182.3,5262727.0,1156.4346,1,0,0.9607778,-2.65,-0.22,2.17,5.2,6.21,24.68,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197832,-42.768344,-71.136152,325229.8,5262696.9,1141.4038,1,0,0.9447971,-2.02,0.07,2.24,5.46,6.66,21.89,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197834,-42.768915,-71.135002,325325.6,5262635.8,1140.6112,1,0,0.936553,-1.42,0.86,3.55,7.37,8.42,24.56,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197835,-42.769208,-71.134417,325374.3,5262604.5,1171.4369,1,0,0.93870634,-3.55,-0.07,3.63,8.49,9.73,27.62,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197842,-42.771221,-71.130375,325710.6,5262389.4,1219.2385,1,0,0.95211107,-1.87,0.0,1.87,4.75,5.87,21.93,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197843,-42.771508,-71.129799,325758.6,5262358.7,1223.6508,1,0,0.95531154,-2.28,0.0,2.32,5.46,6.51,24.59,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197844,-42.771792,-71.129225,325806.3,5262328.3,1217.7211,1,0,0.9514053,-4.3,-1.34,1.34,5.16,6.4,28.70,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197845,-42.772073,-71.128658,325853.5,5262298.3,1193.2592,1,0,0.9479013,-0.71,2.65,6.62,12.05,13.81,27.75,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197846,-42.772355,-71.128089,325900.8,5262268.1,1174.0729,1,0,0.942499,-3.21,-0.59,1.9,5.01,6.21,23.69,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197847,-42.772636,-71.127520,325948.1,5262238.1,1151.8253,1,0,0.9439426,-2.88,-0.67,1.53,4.68,5.8,21.49,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.5 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197848,-42.772917,-71.126953,325995.3,5262208.1,1127.3138,1,0,0.95390165,-1.79,0.56,2.99,6.62,7.78,21.31,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197850,-42.773481,-71.125815,326090.0,5262147.8,1089.157,1,0,0.9573785,-2.73,-0.44,1.68,4.79,6.06,20.06,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400198018,-42.821448,-71.029127,334128.4,5257016.0,776.0499,1,0,0.9257564,-1.27,-0.22,0.74,1.98,2.43,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400198020,-42.822018,-71.027976,334224.0,5256954.8,775.9383,1,0,0.91599494,-1.12,-0.14,0.74,1.98,2.43,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192444,-42.736698,-71.213223,318831.9,5266048.5,1283.0155,1,0,0.9508995,-3.4,-0.89,1.34,4.08,5.05,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192445,-42.736986,-71.212646,318879.9,5266017.8,1288.79,1,0,0.95923626,-3.33,-0.67,1.87,5.54,7.15,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192446,-42.737279,-71.212061,318928.6,5265986.5,1318.4958,1,0,0.9513056,-5.65,-2.13,0.82,4.26,5.46,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192447,-42.737571,-71.211480,318977.1,5265955.4,1340.1688,1,0,0.9538499,-3.22,-1.04,0.78,3.03,3.85,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192448,-42.737858,-71.210904,319025.0,5265924.7,1341.58,1,0,0.9482157,-3.55,-0.93,1.57,5.35,6.88,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192449,-42.738144,-71.210330,319072.9,5265894.2,1339.3668,1,0,0.94600534,-0.41,2.88,5.87,9.28,10.48,,fuera del DEM,sin pendiente disponible
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192450,-42.738434,-71.209750,319121.2,5265863.2,1353.8588,1,0,0.9557532,-3.07,-0.33,2.17,5.46,6.7,21.10,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192451,-42.738724,-71.209171,319169.4,5265832.3,1366.8573,1,0,0.9664151,-2.39,-0.07,2.13,5.57,6.88,23.11,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192452,-42.739016,-71.208589,319217.9,5265801.1,1388.3091,1,0,0.95568436,-2.95,-0.07,2.73,6.44,7.75,23.52,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.5 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192457,-42.740466,-71.205692,319459.3,5265646.3,1460.6174,1,0,0.9609725,-2.62,-0.07,2.54,6.21,7.48,23.26,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192458,-42.740757,-71.205111,319507.6,5265615.2,1479.6519,1,0,0.94369394,-0.29,3.36,7.26,12.35,14.22,28.85,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.8 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192459,-42.741052,-71.204525,319556.5,5265583.7,1516.3661,1,0,0.9217541,-2.13,0.48,3.25,6.51,7.63,27.59,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192462,-42.741910,-71.202804,319699.8,5265492.1,1502.5958,1,0,0.9286963,-0.97,2.88,6.55,12.05,14.64,27.97,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192463,-42.742192,-71.202236,319747.1,5265462.0,1479.0596,1,0,0.96014863,-1.31,1.53,5.01,8.87,10.22,28.17,pendiente fuerte: la altura del dosel se sobrestima,pendiente=28.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192464,-42.742474,-71.201669,319794.4,5265431.9,1454.1636,1,0,0.9647854,-0.86,2.35,6.7,11.79,13.06,27.72,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192465,-42.742757,-71.201100,319841.8,5265401.7,1433.9745,1,0,0.9537302,-2.95,-0.56,1.79,5.09,6.47,27.01,pendiente fuerte: la altura del dosel se sobrestima,pendiente=27.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192468,-42.743610,-71.199387,319984.5,5265310.7,1394.941,1,0,0.948088,-2.32,-0.44,1.16,3.25,4.04,21.14,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192469,-42.743891,-71.198819,320031.8,5265280.6,1370.6788,1,0,0.9670659,-6.29,-2.2,0.26,2.69,3.59,24.61,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192470,-42.744172,-71.198253,320078.9,5265250.7,1339.5562,1,0,0.95708996,-4.3,-0.93,2.02,5.5,6.58,26.21,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.2 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192471,-42.744454,-71.197684,320126.3,5265220.5,1320.4745,1,0,0.9375877,-2.2,0.63,3.81,8.2,9.77,25.03,pendiente fuerte: la altura del dosel se sobrestima,pendiente=25.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192472,-42.744738,-71.197113,320173.8,5265190.2,1304.7139,1,0,0.9639166,0.44,4.3,6.85,10.74,12.28,26.87,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192473,-42.745023,-71.196540,320221.6,5265159.8,1297.1317,1,0,0.9553157,-0.41,3.44,6.85,11.75,13.1,24.00,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192474,-42.745307,-71.195968,320269.2,5265129.4,1287.3113,1,0,0.9539554,-1.9,1.72,5.42,8.64,9.88,22.76,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.8 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192475,-42.745589,-71.195399,320316.6,5265099.3,1264.9497,1,0,0.9653065,-1.57,0.78,3.7,9.32,12.8,23.71,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192487,-42.749015,-71.188506,320890.6,5264733.6,1218.5664,1,0,0.9491946,-2.54,0.22,2.99,6.92,8.31,20.86,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192490,-42.749875,-71.186776,321034.7,5264641.7,1229.7472,1,0,0.9407926,-2.8,-0.48,1.64,4.19,5.12,23.49,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.5 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192491,-42.750155,-71.186210,321081.9,5264611.9,1198.6677,1,0,0.94390935,-0.44,2.62,5.65,9.99,11.42,25.34,pendiente fuerte: la altura del dosel se sobrestima,pendiente=25.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192494,-42.751016,-71.184477,321226.1,5264519.8,1215.7548,1,0,0.95119363,-2.65,0.22,3.4,7.41,9.02,24.60,pendiente fuerte: la altura del dosel se sobrestima,pendiente=24.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192495,-42.751308,-71.183894,321274.7,5264488.7,1241.7013,1,0,0.9429921,-3.25,-0.03,3.29,7.48,8.76,26.12,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192496,-42.751599,-71.183311,321323.3,5264457.6,1265.5497,1,0,0.9306735,-2.95,-0.89,0.93,3.1,3.85,23.02,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.0 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192497,-42.751883,-71.182739,321370.9,5264427.3,1254.1233,1,0,0.9448158,-1.72,0.26,2.32,5.05,6.29,20.41,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192498,-42.752168,-71.182164,321418.7,5264396.9,1250.638,1,0,0.9339057,-1.9,0.63,3.36,6.88,8.05,20.49,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.5 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192499,-42.752456,-71.181586,321466.9,5264366.1,1260.424,1,0,0.9213364,-2.8,-0.67,1.34,4.08,5.05,21.07,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192500,-42.752743,-71.181009,321515.0,5264335.4,1264.7848,1,0,0.92624164,-2.24,0.29,3.07,7.33,8.79,20.42,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192514,-42.756754,-71.172948,322186.1,5263907.1,1278.8835,1,0,0.9439951,-1.61,0.22,2.09,4.9,5.87,20.50,pendiente fuerte: la altura del dosel se sobrestima,pendiente=20.5 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192515,-42.757039,-71.172374,322233.9,5263876.6,1274.0951,1,0,0.9487023,-1.72,0.26,2.43,5.76,6.88,22.81,pendiente fuerte: la altura del dosel se sobrestima,pendiente=22.8 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192516,-42.757327,-71.171797,322282.0,5263845.8,1281.1656,1,0,0.9549382,-3.74,-1.31,0.59,2.77,3.63,26.63,pendiente fuerte: la altura del dosel se sobrestima,pendiente=26.6 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192517,-42.757612,-71.171223,322329.7,5263815.3,1274.6018,1,0,0.95450187,-2.35,0.56,3.81,7.9,8.98,31.13,pendiente fuerte: la altura del dosel se sobrestima,pendiente=31.1 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192518,-42.757898,-71.170649,322377.5,5263784.8,1270.3381,1,0,0.94299626,-2.28,1.79,6.51,11.49,13.03,35.68,pendiente fuerte: la altura del dosel se sobrestima,pendiente=35.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192519,-42.758185,-71.170073,322425.5,5263754.2,1271.7356,1,0,0.9619064,-3.55,-0.26,3.29,9.36,10.89,35.32,pendiente fuerte: la altura del dosel se sobrestima,pendiente=35.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192520,-42.758473,-71.169497,322473.5,5263723.4,1276.4348,1,0,0.9536971,-3.7,-0.14,3.14,8.05,10.18,31.70,pendiente fuerte: la altura del dosel se sobrestima,pendiente=31.7 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192521,-42.758761,-71.168919,322521.5,5263692.7,1282.8845,1,0,0.9595245,-2.95,-0.18,2.5,6.4,7.6,31.42,pendiente fuerte: la altura del dosel se sobrestima,pendiente=31.4 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192522,-42.759046,-71.168347,322569.2,5263662.2,1273.7554,1,0,0.9578363,-1.9,1.53,5.35,9.17,10.22,29.90,pendiente fuerte: la altura del dosel se sobrestima,pendiente=29.9 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192523,-42.759334,-71.167770,322617.3,5263631.4,1280.0298,1,0,0.96243006,-2.58,-0.14,2.2,5.01,5.91,23.30,pendiente fuerte: la altura del dosel se sobrestima,pendiente=23.3 > 20 grados
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400192524,-42.759621,-71.167194,322665.2,5263600.8,1281.842,1,0,0.9592209,-2.05,-0.22,1.57,4.08,5.01,21.43,pendiente fuerte: la altura del dosel se sobrestima,pendiente=21.4 > 20 grados
