shot_number,lat,lon,elev_lowestmode,fabdem_m,n_egm2008_m,delta_terreno_m,control_terreno
346880600100072429,-42.753580,-71.081588,932.4927,910.84,21.321,0.33,PASA
346880600100072430,-42.753293,-71.081013,931.6043,910.05,21.320,0.23,PASA
346880600100072431,-42.753007,-71.080438,930.48883,909.09,21.318,0.08,PASA
346880600100072432,-42.752720,-71.079862,930.3282,908.66,21.316,0.36,PASA
346880600100072433,-42.752433,-71.079287,930.1813,908.33,21.315,0.54,PASA
346880600100072434,-42.752146,-71.078711,929.7962,908.47,21.313,0.01,PASA
346880600100072435,-42.751859,-71.078133,931.8915,910.18,21.311,0.40,PASA
346880600100072436,-42.751571,-71.077555,934.97577,913.77,21.309,-0.10,PASA
346880600100072437,-42.751282,-71.076975,940.6683,919.12,21.308,0.24,PASA
346880600100072438,-42.750995,-71.076396,944.30975,925.95,21.306,-2.95,PASA
346880600100072439,-42.750705,-71.075813,955.0694,933.85,21.304,-0.08,PASA
346880600100072440,-42.750417,-71.075235,956.8854,935.19,21.303,0.39,PASA
346880600100072441,-42.750130,-71.074658,959.2213,937.60,21.301,0.32,PASA
346880600100072442,-42.749842,-71.074080,961.5402,939.31,21.299,0.93,PASA
346880600100072443,-42.749555,-71.073505,961.3057,940.55,21.298,-0.54,PASA
346880600100072444,-42.749267,-71.072927,964.0689,942.11,21.296,0.66,PASA
346880600100072445,-42.748980,-71.072350,964.575,943.14,21.294,0.14,PASA
346880600100072446,-42.748693,-71.071773,966.5929,946.12,21.293,-0.81,PASA
346880600100072447,-42.748404,-71.071192,974.0122,952.26,21.291,0.46,PASA
346880600100072448,-42.748115,-71.070613,977.6233,956.12,21.289,0.21,PASA
346880600100072449,-42.747828,-71.070036,979.7518,956.85,21.288,1.62,PASA
346880600100072450,-42.747542,-71.069462,976.8884,956.06,21.286,-0.46,PASA
346880600100072451,-42.747253,-71.068882,982.5191,961.21,21.284,0.03,PASA
346880600100072452,-42.746964,-71.068301,989.3247,967.36,21.282,0.68,PASA
346880600100072453,-42.746676,-71.067723,991.4799,968.99,21.281,1.21,PASA
346880600100072454,-42.746390,-71.067150,988.6805,966.43,21.279,0.97,PASA
346880600100072455,-42.746104,-71.066579,982.3152,960.59,21.277,0.45,PASA
346880600100072456,-42.745820,-71.066011,971.6031,949.00,21.276,1.33,PASA
346880600100072457,-42.745537,-71.065447,957.1531,934.85,21.274,1.03,PASA
346880600100072458,-42.745252,-71.064877,949.8514,928.06,21.273,0.52,PASA
346880600100072459,-42.744965,-71.064302,948.5269,927.03,21.271,0.22,PASA
346880600100072460,-42.744678,-71.063726,948.1142,926.33,21.269,0.51,PASA
346880600100072461,-42.744391,-71.063151,947.62744,925.48,21.268,0.88,PASA
346880600100072462,-42.744104,-71.062576,946.3666,924.34,21.266,0.76,PASA
346880600100072463,-42.743817,-71.062002,945.02094,922.59,21.264,1.17,PASA
346880600100072464,-42.743532,-71.061431,939.2358,917.82,21.263,0.15,PASA
346880600100072465,-42.743245,-71.060856,937.4982,916.59,21.261,-0.35,PASA
346880600100072466,-42.742958,-71.060281,936.8437,916.66,21.259,-1.07,PASA
346880600100072467,-42.742671,-71.059706,937.0131,916.29,21.257,-0.53,PASA
346880600100072468,-42.742383,-71.059128,939.19006,916.84,21.256,1.09,PASA
346880600100072469,-42.742095,-71.058553,939.2147,917.02,21.254,0.94,PASA
346880600100072470,-42.741808,-71.057978,938.2637,916.40,21.252,0.61,PASA
346880600100072471,-42.741521,-71.057403,937.7535,916.08,21.251,0.42,PASA
346880600100072472,-42.741233,-71.056826,939.6327,918.92,21.249,-0.53,PASA
346880600100072473,-42.740945,-71.056246,944.6171,923.66,21.247,-0.29,PASA
346880600100072474,-42.740656,-71.055666,950.49634,928.74,21.246,0.51,PASA
346880600100072475,-42.740368,-71.055090,951.0482,930.26,21.244,-0.45,PASA
346880600100072476,-42.740080,-71.054512,954.69635,934.69,21.242,-1.23,PASA
346880600100072477,-42.739791,-71.053933,959.52673,938.78,21.241,-0.49,PASA
346880600100072478,-42.739503,-71.053355,963.068,941.45,21.239,0.38,PASA
346880600100072479,-42.739215,-71.052777,966.012,944.48,21.237,0.30,PASA
346880600100072480,-42.738926,-71.052197,971.3071,949.66,21.235,0.41,PASA
346880600100072481,-42.738638,-71.051619,975.582,954.23,21.234,0.11,PASA
346880600100072482,-42.738350,-71.051041,977.9372,954.42,21.232,2.28,PASA
346880600100072483,-42.738066,-71.050474,967.8585,947.70,21.230,-1.07,PASA
346880600100072484,-42.737776,-71.049889,980.1542,958.33,21.229,0.60,PASA
346880600100072485,-42.737488,-71.049311,983.09955,960.45,21.227,1.42,PASA
346880600100072486,-42.737201,-71.048735,982.9376,960.85,21.225,0.86,PASA
346880600100072487,-42.736914,-71.048160,982.39233,960.10,21.224,1.07,PASA
346880600100072488,-42.736629,-71.047590,975.99493,955.01,21.222,-0.23,PASA
346880600100072489,-42.736342,-71.047015,974.51654,955.15,21.220,-1.85,PASA
346880600100072490,-42.736052,-71.046432,985.1268,963.35,21.218,0.56,PASA
346880600100072491,-42.735766,-71.045857,984.0794,963.70,21.217,-0.84,PASA
346880600100072492,-42.735477,-71.045275,992.60223,970.75,21.215,0.64,PASA
346880600100072493,-42.735189,-71.044698,994.0458,972.78,21.213,0.05,PASA
346880600100072494,-42.734902,-71.044122,995.14105,973.22,21.212,0.71,PASA
346880600100072495,-42.734616,-71.043549,991.502,968.86,21.210,1.43,PASA
346880600100072496,-42.734331,-71.042979,984.7832,963.62,21.208,-0.04,PASA
346880600100072497,-42.734042,-71.042397,992.8616,971.92,21.207,-0.26,PASA
346880600100072498,-42.733754,-71.041817,998.8656,977.15,21.205,0.52,PASA
346880600100072499,-42.733467,-71.041242,998.82965,977.71,21.203,-0.09,PASA
346880600100072500,-42.733178,-71.040660,1007.36237,984.67,21.202,1.49,PASA
346880600100072501,-42.732889,-71.040080,1013.6165,990.93,21.201,1.49,PASA
346880600100072502,-42.732603,-71.039506,1010.99493,990.30,21.199,-0.50,PASA
346880600100072503,-42.732317,-71.038933,1008.7315,989.81,21.198,-2.28,PASA
346880600100072504,-42.732029,-71.038353,1014.4916,994.09,21.197,-0.80,PASA
346880600100072505,-42.731741,-71.037776,1016.9738,996.34,21.196,-0.56,PASA
346880600100072506,-42.731453,-71.037198,1020.6008,998.58,21.194,0.82,PASA
346880600100072507,-42.731166,-71.036622,1022.0937,1001.26,21.193,-0.36,PASA
346880600100072508,-42.730876,-71.036040,1031.0238,1010.70,21.192,-0.87,PASA
346880600100072509,-42.730586,-71.035455,1043.9294,1024.20,21.190,-1.46,PASA
346880600100072511,-42.730001,-71.034276,1081.3334,1059.44,21.187,0.71,PASA
346880600100072512,-42.729714,-71.033702,1080.2932,1058.23,21.186,0.88,PASA
346880600100072513,-42.729428,-71.033129,1077.6051,1055.78,21.185,0.64,PASA
346880600100072514,-42.729142,-71.032555,1076.0283,1054.49,21.183,0.36,PASA
346880600100072515,-42.728855,-71.031982,1073.6095,1052.11,21.182,0.32,PASA
346880600100072516,-42.728570,-71.031412,1067.1659,1044.32,21.181,1.67,PASA
346880600100072517,-42.728286,-71.030845,1056.6208,1033.67,21.179,1.77,PASA
346880600100072518,-42.728002,-71.030281,1043.3245,1020.57,21.178,1.57,PASA
346880600100072519,-42.727719,-71.029716,1029.8136,1007.48,21.177,1.16,PASA
346880600100072520,-42.727434,-71.029146,1023.38837,1002.59,21.175,-0.38,PASA
346880600100072521,-42.727147,-71.028571,1023.5598,1000.22,21.174,2.17,PASA
346880600100072522,-42.726863,-71.028005,1012.518,990.29,21.173,1.05,PASA
346880600100072523,-42.726577,-71.027436,1005.10724,984.72,21.171,-0.78,PASA
346880600100072524,-42.726290,-71.026859,1007.6886,987.43,21.170,-0.91,PASA
346880800100042930,-42.826676,-71.212818,1567.6476,1544.60,21.666,1.38,PASA
346880800100042938,-42.824438,-71.208326,1421.1216,1396.18,21.668,3.27,PASA
346880800100042939,-42.824160,-71.207771,1395.0682,1380.66,21.668,-7.26,FUERA_DE_UMBRAL
346880800100042940,-42.823879,-71.207205,1382.711,1366.47,21.667,-5.43,FUERA_DE_UMBRAL
346880800100042941,-42.823597,-71.206639,1368.9379,1351.13,21.667,-3.86,PASA
346880800100042942,-42.823317,-71.206076,1353.0358,1334.47,21.666,-3.10,PASA
346880800100042943,-42.823035,-71.205511,1338.1747,1320.68,21.665,-4.17,PASA
346880800100042944,-42.822753,-71.204942,1328.7736,1306.66,21.665,0.45,PASA
346880800100042945,-42.822470,-71.204373,1319.1294,1293.99,21.664,3.47,PASA
346880800100042946,-42.822189,-71.203809,1303.3871,1284.20,21.664,-2.48,PASA
346880800100042947,-42.821905,-71.203237,1297.6052,1276.78,21.663,-0.83,PASA
346880800100042948,-42.821620,-71.202664,1292.4463,1272.06,21.662,-1.27,PASA
346880800100042949,-42.821334,-71.202086,1294.7866,1273.61,21.662,-0.48,PASA
346880800100042950,-42.821047,-71.201507,1297.1252,1273.77,21.661,1.70,PASA
346880800100042951,-42.820764,-71.200939,1286.1952,1263.26,21.660,1.27,PASA
346880800100042952,-42.820482,-71.200372,1273.823,1250.24,21.660,1.92,PASA
346880800100042953,-42.820202,-71.199808,1257.712,1233.22,21.659,2.83,PASA
346880800100042954,-42.819923,-71.199249,1235.9965,1213.18,21.659,1.16,PASA
346880800100042955,-42.819643,-71.198686,1218.9703,1209.89,21.658,-12.57,FUERA_DE_UMBRAL
346880800100042958,-42.818789,-71.196966,1205.9492,1187.44,21.656,-3.15,PASA
346880800100042970,-42.815376,-71.190083,1159.6154,1137.14,21.647,0.83,PASA
346880800100042971,-42.815092,-71.189511,1153.8351,1130.97,21.646,1.22,PASA
346880800100042972,-42.814808,-71.188940,1147.5422,1125.92,21.645,-0.02,PASA
346880800100042973,-42.814522,-71.188361,1150.0608,1128.56,21.645,-0.14,PASA
346880800100042974,-42.814235,-71.187782,1153.0597,1130.41,21.644,1.00,PASA
346880800100042975,-42.813952,-71.187211,1145.7911,1123.04,21.643,1.11,PASA
346880800100042976,-42.813671,-71.186645,1133.0137,1110.58,21.642,0.80,PASA
346880800100042977,-42.813389,-71.186079,1120.4087,1098.99,21.641,-0.22,PASA
346880800100042978,-42.813102,-71.185499,1123.9856,1100.15,21.641,2.20,PASA
346880800100042979,-42.812814,-71.184916,1132.1412,1107.94,21.640,2.56,PASA
346880800100042980,-42.812528,-71.184339,1132.8512,1109.27,21.639,1.95,PASA
346880800100042985,-42.811077,-71.181404,1196.3909,1170.20,21.634,4.55,PASA
346880800100042986,-42.810793,-71.180833,1188.4867,1165.59,21.634,1.26,PASA
346880800100042989,-42.809942,-71.179122,1165.1409,1142.78,21.631,0.73,PASA
346880800100042990,-42.809658,-71.178550,1159.4742,1137.87,21.630,-0.03,PASA
346880800100042991,-42.809371,-71.177972,1160.7723,1138.31,21.629,0.84,PASA
346880800100042992,-42.809083,-71.177392,1164.2284,1142.21,21.628,0.39,PASA
346880800100042993,-42.808793,-71.176806,1174.9891,1151.45,21.627,1.91,PASA
346880800100042994,-42.808504,-71.176224,1181.749,1159.47,21.626,0.66,PASA
346880800100042995,-42.808214,-71.175638,1192.955,1168.98,21.625,2.35,PASA
346880800100042996,-42.807929,-71.175065,1187.4315,1165.15,21.624,0.66,PASA
346880800100042997,-42.807646,-71.174498,1175.9373,1153.23,21.623,1.08,PASA
346880800100042998,-42.807362,-71.173927,1168.2354,1148.61,21.622,-2.00,PASA
346880800100043004,-42.805664,-71.170518,1103.751,1081.34,21.617,0.79,PASA
346880800100043005,-42.805380,-71.169949,1093.3684,1070.10,21.616,1.66,PASA
346880800100043006,-42.805100,-71.169387,1075.5029,1053.28,21.615,0.61,PASA
346880800100043007,-42.804816,-71.168818,1066.1315,1045.31,21.613,-0.79,PASA
346880800100043008,-42.804529,-71.168239,1068.0033,1043.35,21.612,3.04,PASA
346880800100043009,-42.804245,-71.167668,1060.3423,1036.22,21.611,2.51,PASA
346880800100043012,-42.803407,-71.165988,998.2375,977.77,21.608,-1.14,PASA
346880800100043013,-42.803120,-71.165410,1000.396,979.91,21.606,-1.12,PASA
346880800100043014,-42.802828,-71.164818,1018.82574,994.80,21.605,2.42,PASA
346880800100043015,-42.802544,-71.164248,1011.07025,988.58,21.603,0.89,PASA
346880800100043017,-42.801968,-71.163082,1025.1523,1004.91,21.600,-1.36,PASA
346880800100043018,-42.801679,-71.162499,1033.086,1013.45,21.598,-1.96,PASA
346880800100043023,-42.800228,-71.159562,1098.4135,1075.89,21.590,0.93,PASA
346880800100043024,-42.799936,-71.158972,1114.9902,1090.93,21.589,2.47,PASA
346880800100043025,-42.799648,-71.158390,1121.1244,1100.78,21.587,-1.25,PASA
346880800100043027,-42.799066,-71.157211,1152.7545,1133.15,21.584,-1.98,PASA
346880800100043028,-42.798777,-71.156627,1162.639,1143.45,21.582,-2.39,PASA
346880800100043029,-42.798486,-71.156038,1177.5516,1158.25,21.580,-2.28,PASA
346880800100043030,-42.798194,-71.155446,1195.9886,1173.74,21.578,0.67,PASA
346880800100043031,-42.797905,-71.154861,1206.1974,1183.83,21.577,0.79,PASA
346880800100043032,-42.797615,-71.154276,1217.3976,1195.04,21.575,0.78,PASA
346880800100043033,-42.797325,-71.153690,1229.2762,1206.80,21.573,0.91,PASA
346880800100043034,-42.797036,-71.153106,1238.2086,1215.93,21.572,0.70,PASA
346880800100043035,-42.796749,-71.152527,1240.9772,1219.72,21.570,-0.31,PASA
346880800100043036,-42.796461,-71.151948,1244.4475,1222.39,21.568,0.49,PASA
346880800100043037,-42.796176,-71.151374,1241.2438,1220.03,21.566,-0.36,PASA
346880800100043038,-42.795892,-71.150804,1233.0029,1211.66,21.565,-0.22,PASA
346880800100043039,-42.795609,-71.150234,1225.0612,1203.53,21.563,-0.04,PASA
346880800100043040,-42.795324,-71.149662,1220.2911,1199.00,21.561,-0.27,PASA
346880800100043041,-42.795039,-71.149088,1216.8453,1195.17,21.560,0.11,PASA
346880800100043042,-42.794753,-71.148513,1214.7498,1192.66,21.558,0.53,PASA
346880800100043043,-42.794468,-71.147940,1210.663,1189.30,21.556,-0.20,PASA
346880800100043044,-42.794183,-71.147367,1206.9637,1185.31,21.554,0.10,PASA
346880800100043045,-42.793897,-71.146793,1204.5636,1183.66,21.552,-0.65,PASA
346880800100043046,-42.793610,-71.146216,1204.5084,1184.71,21.551,-1.75,PASA
346880800100043047,-42.793324,-71.145639,1205.208,1185.43,21.549,-1.77,PASA
346880800100043048,-42.793039,-71.145067,1200.9855,1182.20,21.547,-2.76,PASA
346880800100043050,-42.792474,-71.143934,1175.8845,1162.47,21.544,-8.13,FUERA_DE_UMBRAL
346880800100043051,-42.792189,-71.143362,1171.133,1152.73,21.542,-3.13,PASA
346880800100043052,-42.791904,-71.142789,1166.5164,1147.85,21.540,-2.87,PASA
346880800100043053,-42.791619,-71.142218,1159.5836,1141.61,21.538,-3.57,PASA
346880800100043054,-42.791334,-71.141644,1156.9768,1138.87,21.536,-3.43,PASA
346880800100043055,-42.791043,-71.141059,1168.1008,1143.77,21.534,2.80,PASA
346880800100043056,-42.790761,-71.140491,1157.0009,1139.09,21.532,-3.62,PASA
346880800100043057,-42.790480,-71.139930,1139.0204,1118.65,21.530,-1.16,PASA
346880800100043058,-42.790199,-71.139366,1122.7494,1104.11,21.527,-2.89,PASA
346880800100043059,-42.789907,-71.138778,1137.3816,1111.61,21.525,4.24,PASA
346880800100043060,-42.789622,-71.138205,1133.4222,1110.16,21.523,1.74,PASA
346880800100043061,-42.789335,-71.137627,1135.6719,1111.38,21.521,2.77,PASA
346880800100043062,-42.789048,-71.137049,1137.1837,1113.06,21.519,2.61,PASA
346880800100043063,-42.788763,-71.136476,1133.1578,1110.36,21.517,1.28,PASA
346880800100043064,-42.788477,-71.135901,1131.4355,1108.33,21.515,1.59,PASA
346880800100043065,-42.788193,-71.135329,1125.1968,1101.97,21.512,1.72,PASA
346880800100043066,-42.787909,-71.134759,1117.7059,1095.10,21.510,1.10,PASA
346880800100043067,-42.787626,-71.134191,1107.276,1085.57,21.508,0.20,PASA
346880800100043068,-42.787342,-71.133620,1099.7994,1077.69,21.506,0.61,PASA
346880800100043069,-42.787057,-71.133049,1093.7863,1071.52,21.504,0.76,PASA
346880800100043070,-42.786772,-71.132476,1089.4054,1066.84,21.502,1.06,PASA
346880800100043071,-42.786488,-71.131904,1082.7915,1058.57,21.500,2.72,PASA
346880800100043077,-42.784810,-71.128544,961.65375,941.82,21.487,-1.65,PASA
346880800100043078,-42.784524,-71.127969,959.7537,940.68,21.485,-2.41,PASA
346880800100043081,-42.783650,-71.126202,1006.89307,983.71,21.478,1.71,PASA
346880800100043082,-42.783365,-71.125631,1000.4862,976.73,21.476,2.28,PASA
346880800100043083,-42.783085,-71.125069,983.31006,960.41,21.474,1.43,PASA
346880800100043084,-42.782803,-71.124504,969.3607,947.13,21.472,0.76,PASA
346880800100043085,-42.782518,-71.123931,965.1247,942.91,21.470,0.75,PASA
346880800100043086,-42.782232,-71.123356,963.09784,939.66,21.468,1.97,PASA
346880800100043087,-42.781947,-71.122783,959.273,938.50,21.466,-0.69,PASA
346880800100043088,-42.781660,-71.122206,960.7628,938.38,21.464,0.92,PASA
346880800100043089,-42.781374,-71.121631,958.93616,937.50,21.462,-0.02,PASA
346880800100043090,-42.781087,-71.121054,960.67883,938.33,21.460,0.89,PASA
346880800100043091,-42.780801,-71.120477,961.27185,939.28,21.457,0.54,PASA
346880800100043092,-42.780514,-71.119900,962.56903,940.91,21.455,0.21,PASA
346880800100043093,-42.780227,-71.119324,963.31256,941.76,21.453,0.10,PASA
346880800100043094,-42.779941,-71.118746,964.7879,943.13,21.451,0.21,PASA
346880800100043095,-42.779653,-71.118168,968.186,946.06,21.449,0.68,PASA
346880800100043096,-42.779365,-71.117589,971.7015,949.53,21.447,0.72,PASA
346880800100043097,-42.779078,-71.117010,975.62933,954.71,21.445,-0.53,PASA
346880800100043098,-42.778787,-71.116424,987.6445,966.67,21.443,-0.47,PASA
346880800100043099,-42.778498,-71.115841,996.3278,974.80,21.441,0.09,PASA
346880800100043100,-42.778209,-71.115260,1003.0442,981.28,21.439,0.32,PASA
346880800100043101,-42.777920,-71.114677,1011.6171,991.56,21.437,-1.38,PASA
346880800100043102,-42.777628,-71.114088,1027.4458,1005.50,21.435,0.51,PASA
346880800100043103,-42.777339,-71.113504,1037.112,1015.32,21.432,0.36,PASA
346880800100043104,-42.777049,-71.112920,1047.6682,1026.43,21.430,-0.19,PASA
346880800100043105,-42.776758,-71.112334,1059.7407,1038.14,21.428,0.17,PASA
346880800100043106,-42.776468,-71.111748,1071.3695,1049.10,21.426,0.85,PASA
346880800100043107,-42.776178,-71.111165,1080.5922,1058.90,21.424,0.27,PASA
346880800100043108,-42.775889,-71.110582,1087.9736,1066.09,21.422,0.46,PASA
346880800100043109,-42.775601,-71.110003,1092.6992,1070.91,21.420,0.37,PASA
346880800100043110,-42.775314,-71.109425,1094.3633,1072.14,21.418,0.81,PASA
346880800100043111,-42.775029,-71.108853,1089.0892,1066.27,21.416,1.41,PASA
346880800100043112,-42.774746,-71.108287,1077.6715,1054.99,21.414,1.27,PASA
346880800100043113,-42.774461,-71.107713,1075.1282,1052.95,21.412,0.76,PASA
346880800100043114,-42.774175,-71.107138,1073.715,1051.97,21.409,0.34,PASA
346880800100043115,-42.773889,-71.106563,1071.3561,1049.69,21.407,0.26,PASA
346880800100043116,-42.773604,-71.105992,1065.0697,1043.28,21.405,0.39,PASA
346880800100043117,-42.773319,-71.105420,1060.1031,1038.40,21.403,0.30,PASA
346880800100043118,-42.773034,-71.104847,1056.8943,1035.42,21.401,0.07,PASA
346880800100043119,-42.772748,-71.104272,1054.7217,1033.16,21.399,0.16,PASA
346880800100043120,-42.772461,-71.103696,1055.0779,1033.59,21.397,0.10,PASA
346880800100043121,-42.772173,-71.103117,1058.3877,1036.38,21.395,0.62,PASA
346880800100043122,-42.771887,-71.102541,1058.664,1036.02,21.393,1.25,PASA
346880800100043123,-42.771602,-71.101969,1053.6205,1031.30,21.391,0.93,PASA
346880800100043124,-42.771317,-71.101399,1045.8966,1023.86,21.389,0.65,PASA
346880800100043125,-42.771033,-71.100828,1039.9222,1018.46,21.386,0.08,PASA
346880800100043126,-42.770746,-71.100252,1039.4465,1017.09,21.384,0.97,PASA
346880800100043127,-42.770460,-71.099677,1037.7722,1015.53,21.382,0.86,PASA
346880800100043128,-42.770174,-71.099102,1035.7488,1013.48,21.380,0.89,PASA
346880800100043130,-42.769602,-71.097953,1031.8855,1010.41,21.376,0.10,PASA
346880800100043131,-42.769314,-71.097375,1034.0869,1011.16,21.374,1.56,PASA
346880800100043132,-42.769029,-71.096804,1028.7346,1006.12,21.372,1.25,PASA
346880800100043133,-42.768744,-71.096232,1023.40466,1001.28,21.370,0.75,PASA
346880800100043134,-42.768458,-71.095658,1020.5428,998.70,21.368,0.48,PASA
346880800100043135,-42.768173,-71.095086,1015.8837,994.09,21.365,0.42,PASA
346880800100043136,-42.767888,-71.094515,1009.50543,988.56,21.363,-0.42,PASA
346880800100043137,-42.767029,-71.092789,1006.417,985.03,21.357,0.03,PASA
346880800100043138,-42.766741,-71.092212,1008.3559,987.36,21.355,-0.36,PASA
346880800100043139,-42.766454,-71.091635,1009.5905,988.42,21.353,-0.18,PASA
