shot_number,lat,lon,rh98,pendiente_grados,predict_stratum,agbd_origen,agbd_L4A_Mg_ha,agbd_CCI2024_Mg_ha
346880300100041850,-42.756966,-71.118405,3.32,12.06,,,,12
346880300100041860,-42.754107,-71.112669,3.62,11.47,,,,0
346880300100041873,-42.750388,-71.105206,3.62,6.20,,,,2
346880300100041886,-42.746659,-71.097708,2.8,1.98,,,,0
346880300100041910,-42.739789,-71.083918,5.64,3.30,,,,18
346880300100041918,-42.737495,-71.079312,4.52,7.77,,,,0
346880300100041925,-42.735486,-71.075277,2.99,7.13,,,,0
346880300100041934,-42.732898,-71.070076,3.21,6.25,,,,0
346880300100041937,-42.732039,-71.068354,3.21,7.37,,,,0
346880300100041938,-42.731752,-71.067780,6.57,10.46,,,,0
346880300100041944,-42.730028,-71.064318,2.57,7.16,,,,0
346880300100041946,-42.729455,-71.063169,3.25,8.45,,,,0
346880300100041950,-42.728304,-71.060860,5.0,4.91,,,,4
346880300100041952,-42.727728,-71.059701,4.14,5.87,,,,1
346880300100041955,-42.726864,-71.057965,2.91,2.61,,,,2
346880300100041958,-42.726004,-71.056242,5.6,9.48,,,,0
346880300100041988,-42.717402,-71.039028,2.61,3.59,,,,0
346880300100041991,-42.716542,-71.037308,3.02,3.97,,,,0
346880300100041996,-42.715111,-71.034445,2.84,4.55,,,,0
346880500100041603,-42.811476,-71.212074,14.98,17.63,GSW_SA,certificada,79.15279,115
346880500100041604,-42.811190,-71.211496,5.68,17.46,GSW_SA,certificada,9.476459,115
346880500100041607,-42.810326,-71.209745,18.61,19.25,GSW_SA,certificada,123.29137,136
346880500100041615,-42.808039,-71.205131,8.89,19.95,GSW_SA,certificada,26.1589,111
346880500100041616,-42.807753,-71.204556,7.69,19.76,GSW_SA,certificada,18.982948,103
346880500100041617,-42.807471,-71.203988,5.97,17.06,GSW_SA,certificada,10.651086,105
346880500100041618,-42.807187,-71.203418,13.45,12.09,GSW_SA,certificada,63.30095,115
346880500100041619,-42.806900,-71.202838,6.76,11.93,GSW_SA,certificada,14.189296,77
346880500100041620,-42.806616,-71.202267,9.67,15.28,GSW_SA,certificada,31.413815,0
346880500100041621,-42.806336,-71.201705,7.54,15.43,GSW_SA,certificada,18.16415,0
346880500100041622,-42.806052,-71.201134,5.94,16.05,GSW_SA,certificada,10.526467,76
346880500100041629,-42.804058,-71.197119,3.81,17.89,,,,0
346880500100041630,-42.803775,-71.196551,6.5,13.12,GSW_SA,certificada,12.970383,0
346880500100041631,-42.803489,-71.195974,4.89,18.05,GSW_SA,certificada,6.617977,47
346880500100041633,-42.802923,-71.194837,17.82,18.52,GSW_SA,certificada,112.91797,100
346880500100041634,-42.802634,-71.194253,7.36,17.70,GSW_SA,certificada,17.204693,125
346880500100041635,-42.802346,-71.193673,6.98,19.27,GSW_SA,certificada,15.262204,125
346880500100041650,-42.798054,-71.185018,4.37,19.62,GSW_SA,certificada,5.0110745,0
346880500100041651,-42.797767,-71.184440,3.69,14.72,,,,0
346880500100041652,-42.797482,-71.183866,3.96,13.71,,,,0
346880500100041653,-42.797195,-71.183286,4.14,15.64,GSW_SA,certificada,4.3703856,0
346880500100041654,-42.796909,-71.182708,3.96,19.29,,,,0
346880500100041660,-42.795197,-71.179256,3.69,17.57,,,,0
346880500100041665,-42.793776,-71.176395,4.59,17.40,GSW_SA,certificada,5.6641703,0
346880500100041666,-42.793489,-71.175816,4.4,16.18,GSW_SA,certificada,5.0978184,0
346880500100041667,-42.793204,-71.175242,3.88,15.45,GSW_SA,certificada,3.6981206,0
346880500100041668,-42.792918,-71.174665,3.4,13.63,GSW_SA,certificada,2.60265,0
346880500100041669,-42.792635,-71.174095,4.11,15.08,GSW_SA,certificada,4.289997,15
346880500100041670,-42.792351,-71.173523,3.32,17.04,GSW_SA,certificada,2.4385128,15
346880500100041671,-42.792067,-71.172954,3.28,17.31,,,,16
346880500100041672,-42.791786,-71.172390,4.14,17.80,GSW_SA,certificada,4.3703856,0
346880500100041673,-42.791504,-71.171825,3.51,16.24,GSW_SA,certificada,2.8369577,0
346880500100041674,-42.791220,-71.171254,5.0,12.78,GSW_SA,certificada,6.985928,0
346880500100041675,-42.790935,-71.170679,4.59,11.57,GSW_SA,certificada,5.6641703,0
346880500100041676,-42.790645,-71.170093,7.21,18.67,GSW_SA,certificada,16.42444,0
346880500100041680,-42.788890,-71.166529,4.85,14.90,GSW_SA,certificada,6.4865975,2
346880500100041681,-42.788601,-71.165944,3.06,8.20,GSW_SA,certificada,1.941599,3
346880500100041682,-42.788314,-71.165364,2.61,5.06,GSW_SA,certificada,1.2141011,0
346880500100041683,-42.788027,-71.164789,2.65,6.86,GSW_SA,certificada,1.271942,4
346880500100041684,-42.787743,-71.164217,2.72,10.71,GSW_SA,certificada,1.3763732,3
346880500100041685,-42.787459,-71.163650,3.51,15.05,,,,5
346880500100041686,-42.787177,-71.163085,3.81,16.42,,,,0
346880500100041687,-42.786895,-71.162522,3.88,16.07,GSW_SA,certificada,3.6981206,0
346880500100041688,-42.786612,-71.161955,2.84,13.69,GSW_SA,certificada,1.564893,0
346880500100041689,-42.786329,-71.161390,4.4,17.62,,,,0
346880500100041691,-42.785764,-71.160261,5.15,17.95,,,,0
346880500100041692,-42.785479,-71.159687,3.77,15.85,GSW_SA,certificada,3.4303582,0
346880500100041693,-42.785196,-71.159121,4.48,16.08,,,,0
346880500100041694,-42.784913,-71.158557,5.0,10.59,GSW_SA,certificada,6.985928,0
346880500100041695,-42.784625,-71.157975,5.75,16.12,,,,0
346880500100041696,-42.784341,-71.157405,5.08,14.87,,,,0
346880500100041697,-42.784055,-71.156831,3.13,8.67,GSW_SA,certificada,2.0698798,0
346880500100041698,-42.783770,-71.156258,4.48,14.32,GSW_SA,certificada,5.3327093,0
346880500100041699,-42.783479,-71.155671,5.04,19.85,,,,0
346880500100041700,-42.783190,-71.155085,3.43,14.99,GSW_SA,certificada,2.6655629,0
346880500100041701,-42.782901,-71.154503,3.1,12.94,,,,0
346880500100041702,-42.782614,-71.153924,3.88,17.65,GSW_SA,certificada,3.6981206,0
346880500100041703,-42.782326,-71.153343,3.66,16.79,GSW_SA,certificada,3.1725235,12
346880500100041704,-42.782040,-71.152768,3.84,16.42,,,,0
346880500100041705,-42.781758,-71.152201,3.99,16.14,GSW_SA,certificada,3.9757948,0
346880500100041706,-42.781474,-71.151631,3.66,12.89,,,,10
346880500100041707,-42.781189,-71.151060,3.25,10.16,,,,13
346880500100041708,-42.780904,-71.150486,2.87,7.28,,,,13
346880500100041709,-42.780619,-71.149912,3.06,7.05,,,,13
346880500100041710,-42.780333,-71.149336,2.95,13.64,,,,14
346880500100041711,-42.780052,-71.148775,3.47,15.97,,,,13
346880500100041712,-42.779771,-71.148211,4.37,10.42,,,,0
346880500100041713,-42.778909,-71.146471,6.16,15.41,,,,0
346880500100041714,-42.778618,-71.145882,5.49,17.35,GSW_SA,certificada,8.74326,0
346880500100041715,-42.778329,-71.145297,5.3,13.68,,,,0
346880500100041716,-42.778040,-71.144711,3.99,10.06,,,,0
346880500100041717,-42.777751,-71.144128,2.84,4.85,GSW_SA,certificada,1.564893,0
346880500100041718,-42.777465,-71.143550,2.65,2.21,,,,10
346880500100041719,-42.777179,-71.142974,2.57,3.31,GSW_SA,certificada,1.1575955,10
346880500100041720,-42.776894,-71.142401,2.8,9.47,,,,10
346880500100041721,-42.776610,-71.141832,2.98,18.62,,,,0
346880500100041724,-42.775773,-71.140165,6.95,18.41,,,,0
346880500100041729,-42.774328,-71.137248,6.5,18.49,,,,0
346880500100041730,-42.774037,-71.136656,6.5,16.71,,,,0
346880500100041731,-42.773745,-71.136067,4.03,14.57,,,,0
346880500100041732,-42.773456,-71.135481,3.99,12.47,,,,0
346880500100041733,-42.773166,-71.134897,3.69,12.58,,,,0
346880500100041734,-42.772877,-71.134312,4.48,12.60,GSW_SA,certificada,5.3327093,0
346880500100041735,-42.772587,-71.133729,4.48,11.34,GSW_SA,certificada,5.3327093,0
346880500100041736,-42.772298,-71.133146,3.99,13.35,,,,0
346880500100041737,-42.772013,-71.132573,4.82,15.68,,,,0
346880500100041738,-42.771727,-71.132000,4.33,16.88,GSW_SA,certificada,4.896555,0
346880500100041739,-42.771444,-71.131433,4.74,18.98,GSW_SA,certificada,6.1319723,0
346880500100041740,-42.771161,-71.130866,4.22,19.99,,,,0
346880500100041742,-42.770597,-71.129741,3.66,19.10,,,,0
346880500100041743,-42.770315,-71.129178,4.11,18.71,,,,0
346880500100041744,-42.770033,-71.128615,3.32,17.98,,,,0
346880500100041745,-42.769751,-71.128052,3.81,15.52,,,,0
346880500100041746,-42.769468,-71.127486,4.07,11.27,GSW_SA,certificada,4.1839557,0
346880500100041748,-42.768888,-71.126314,2.69,14.55,,,,0
346880500100041749,-42.768605,-71.125747,3.66,18.33,,,,0
346880500100041750,-42.768323,-71.125185,3.96,18.24,,,,0
346880500100041751,-42.768042,-71.124623,4.03,16.89,,,,0
346880500100041752,-42.767760,-71.124060,4.48,17.26,GSW_SA,certificada,5.3327093,0
346880500100041753,-42.767478,-71.123496,4.41,17.36,GSW_SA,certificada,5.126895,0
346880500100041754,-42.767193,-71.122926,3.62,15.42,,,,0
346880500100041755,-42.766910,-71.122359,3.7,14.95,GSW_SA,certificada,3.265132,0
346880500100041756,-42.766628,-71.121795,3.99,16.06,,,,0
346880500100041757,-42.766346,-71.121231,2.95,12.89,GSW_SA,certificada,1.748223,0
346880500100041758,-42.766061,-71.120660,3.13,10.84,GSW_SA,certificada,2.0698798,0
346880500100041759,-42.765777,-71.120090,2.65,8.47,GSW_SA,certificada,1.271942,0
346880500100041760,-42.765493,-71.119519,2.5,5.59,GSW_SA,certificada,1.0619253,0
346880500100041761,-42.765207,-71.118945,2.5,1.91,GSW_SA,certificada,1.0619253,0
346880500100041762,-42.764921,-71.118370,2.57,1.13,,,,0
346880500100041763,-42.764634,-71.117794,2.5,1.38,,,,0
346880500100041764,-42.764348,-71.117219,2.46,1.25,,,,9
346880500100041765,-42.764062,-71.116644,2.46,1.55,,,,9
346880500100041766,-42.763776,-71.116068,2.42,2.75,,,,10
346880500100041767,-42.763491,-71.115495,3.88,3.80,,,,0
346880500100041768,-42.763205,-71.114920,2.57,2.53,GSW_SA,certificada,1.1575955,0
346880500100041769,-42.762919,-71.114345,8.03,1.41,GSW_SA,certificada,20.90348,0
346880500100041770,-42.762633,-71.113770,2.69,1.14,GSW_SA,certificada,1.3311168,0
346880500100041771,-42.762346,-71.113195,2.76,1.82,GSW_SA,certificada,1.4378811,0
346880500100041772,-42.762061,-71.112620,7.21,1.61,,,,0
346880500100041773,-42.761774,-71.112045,6.16,1.15,,,,21
346880500100041774,-42.761488,-71.111470,6.35,0.88,GSW_SA,certificada,12.291417,0
346880500100041775,-42.761202,-71.110894,2.8,4.41,GSW_SA,certificada,1.5007216,0
346880500100041776,-42.760915,-71.110318,5.45,4.88,GSW_SA,certificada,8.592582,0
346880500100041777,-42.760629,-71.109743,4.82,4.88,GSW_SA,certificada,6.3889117,19
346880500100041778,-42.760342,-71.109166,4.18,6.49,GSW_SA,certificada,4.4787126,20
346880500100041779,-42.760056,-71.108589,3.51,6.55,,,,20
346880500100041780,-42.759770,-71.108015,4.74,6.36,GSW_SA,certificada,6.1319723,0
346880500100041781,-42.759483,-71.107438,3.1,6.11,,,,0
346880500100041782,-42.759197,-71.106865,2.87,5.17,,,,0
346880500100041783,-42.758911,-71.106291,2.61,4.76,,,,0
346880500100041784,-42.758625,-71.105716,2.69,3.17,GSW_SA,certificada,1.3311168,0
346880500100041785,-42.758339,-71.105140,2.57,3.55,GSW_SA,certificada,1.1575955,0
346880500100041786,-42.758053,-71.104566,2.5,4.18,GSW_SA,certificada,1.0619253,0
346880500100041787,-42.757766,-71.103990,2.87,3.55,,,,0
346880500100041788,-42.757480,-71.103415,2.5,4.65,,,,0
346880500100041789,-42.757193,-71.102840,3.17,5.59,GSW_SA,certificada,2.1450052,0
346880500100041790,-42.756907,-71.102265,2.99,4.64,,,,0
346880500100041791,-42.756621,-71.101689,2.69,4.04,GSW_SA,certificada,1.3311168,0
346880500100041792,-42.756333,-71.101112,3.13,5.13,,,,0
346880500100041793,-42.756047,-71.100536,2.46,4.64,,,,0
346880500100041794,-42.755761,-71.099962,2.57,3.86,,,,0
346880500100041795,-42.755474,-71.099386,3.32,5.66,,,,7
346880500100041796,-42.755187,-71.098809,2.57,6.25,,,,7
346880500100041797,-42.754901,-71.098234,2.46,5.39,,,,8
346880500100041798,-42.754614,-71.097658,2.61,5.92,,,,3
346880500100041799,-42.754329,-71.097085,2.91,7.65,,,,3
346880500100041800,-42.754042,-71.096510,3.32,8.51,,,,0
346880500100041801,-42.753755,-71.095932,2.65,7.83,,,,0
346880500100041802,-42.753467,-71.095354,3.02,7.70,,,,0
346880500100041803,-42.753181,-71.094779,3.36,8.02,,,,0
346880500100041804,-42.752893,-71.094199,3.55,8.63,GSW_SA,certificada,2.9246318,0
346880500100041805,-42.752604,-71.093619,2.76,5.69,,,,5
346880500100041806,-42.752319,-71.093046,2.42,4.17,,,,2
346880500100041807,-42.752033,-71.092473,2.72,5.94,,,,2
346880500100041808,-42.751749,-71.091904,3.13,6.62,,,,3
346880500100041809,-42.751463,-71.091330,2.69,3.54,GSW_SA,certificada,1.3311168,4
346880500100041810,-42.751176,-71.090753,3.66,6.07,,,,4
346880500100041811,-42.750888,-71.090173,2.69,5.63,,,,3
346880500100041812,-42.750602,-71.089600,2.5,3.14,,,,8
346880500100041813,-42.750315,-71.089025,2.65,3.77,,,,8
346880500100041814,-42.750028,-71.088448,2.91,4.92,,,,3
346880500100041815,-42.749740,-71.087868,2.72,3.21,,,,3
346880500100041816,-42.749454,-71.087296,3.77,3.86,,,,3
346880500100041817,-42.749166,-71.086715,3.1,5.58,,,,1
346880500100041818,-42.748879,-71.086139,2.39,2.93,,,,2
346880500100041819,-42.748592,-71.085563,2.8,3.37,,,,2
346880500100041820,-42.748304,-71.084985,2.61,3.51,,,,1
346880500100041821,-42.748017,-71.084408,2.72,3.42,,,,2
346880500100041822,-42.747730,-71.083831,2.46,2.96,,,,2
346880500100041823,-42.747443,-71.083256,2.5,2.53,,,,6
346880500100041824,-42.747156,-71.082679,2.8,4.36,,,,6
346880500100041825,-42.746867,-71.082098,3.55,7.83,,,,2
346880500100041826,-42.746579,-71.081518,2.57,3.43,,,,2
346880500100041827,-42.746292,-71.080943,2.72,5.40,GSW_SA,certificada,1.3763732,2
346880500100041828,-42.746003,-71.080360,3.7,8.69,,,,1
346880500100041829,-42.745714,-71.079780,3.62,4.83,,,,11
346880500100041830,-42.745427,-71.079203,2.95,3.11,,,,11
346880500100041831,-42.745139,-71.078625,2.54,3.49,,,,9
346880500100041832,-42.744852,-71.078048,4.41,4.37,,,,7
346880500100041833,-42.744566,-71.077476,3.66,8.08,,,,7
346880500100041834,-42.744280,-71.076904,2.69,3.32,,,,6
346880500100041835,-42.743994,-71.076328,2.46,9.07,,,,5
346880500100041836,-42.743709,-71.075760,2.76,11.38,GSW_SA,certificada,1.4378811,5
346880500100041837,-42.743424,-71.075189,2.8,9.79,,,,7
346880500100041838,-42.743139,-71.074621,3.02,7.87,GSW_SA,certificada,1.8701192,6
346880500100041839,-42.742853,-71.074047,2.5,2.88,,,,0
346880500100041840,-42.742566,-71.073472,2.5,1.92,,,,0
346880500100041841,-42.742279,-71.072898,2.5,1.66,,,,0
346880500100041842,-42.741992,-71.072323,2.54,2.23,,,,15
346880500100041844,-42.741419,-71.071175,2.54,1.82,,,,15
346880500100041845,-42.741132,-71.070600,2.76,0.67,,,,19
346880500100041846,-42.740845,-71.070025,5.79,1.45,GSW_SA,certificada,9.914119,32
346880500100041847,-42.740559,-71.069451,5.45,2.18,GSW_SA,certificada,8.592582,32
346880500100041848,-42.740271,-71.068875,8.22,2.65,GSW_SA,certificada,22.015633,0
346880500100041849,-42.739983,-71.068296,2.57,4.17,,,,18
