archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197210,-42.588820,-71.494970,295282.8,5281827.0,903.29095,1,0,0.963619,-0.89,0.86,2.77,5.8,6.7,12.86,0.64501995,1.9770614,0.27564496
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197211,-42.589112,-71.494394,295331.0,5281796.0,918.9121,1,0,0.9789957,-2.17,-0.18,1.49,3.81,4.9,16.27,0.05787287,1.1542156,0.028521528
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197212,-42.589405,-71.493817,295379.3,5281764.9,936.04004,1,0,0.9808922,-2.43,-0.07,2.17,5.76,6.92,16.70,0.12518698,2.2359543,0.06067358
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197213,-42.589697,-71.493241,295427.6,5281733.9,950.2144,1,0,0.98290634,-1.38,0.63,2.5,5.27,6.17,13.07,0.48413974,1.9438312,0.21498305
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197214,-42.589988,-71.492666,295475.7,5281702.9,959.97485,1,0,0.97763425,-1.27,0.22,1.75,3.78,4.45,8.32,0.3337067,1.6711268,0.15366848
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197215,-42.590278,-71.492092,295523.8,5281672.1,967.38196,1,0,0.983241,-2.77,-0.63,1.08,3.25,4.08,9.92,0.009425511,0.91022164,0.004701661
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197216,-42.590566,-71.491520,295571.6,5281641.4,966.04535,1,0,0.9800413,-1.68,0.0,1.64,4.04,4.86,9.48,0.088891774,1.7576554,0.04347204
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197219,-42.591433,-71.489803,295715.4,5281549.3,970.6835,1,0,0.96668595,-1.34,-0.11,1.04,2.69,3.4,3.76,0.08887141,1.6904157,0.043462303
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197222,-42.592302,-71.488082,295859.4,5281457.0,985.71423,1,0,0.95804006,-1.94,-0.18,1.46,3.48,4.15,6.05,0.03203527,1.3101867,0.015889954
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197225,-42.593170,-71.486360,296003.5,5281364.7,1001.2707,1,0,0.97531533,-1.64,0.14,1.94,4.3,5.2,14.01,0.22233804,1.7910168,0.1052089
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197226,-42.593460,-71.485787,296051.5,5281334.0,1005.02264,1,0,0.9542217,-1.98,-0.14,1.68,4.19,5.2,18.01,0.0443079,2.041587,0.021910202
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197227,-42.593749,-71.485213,296099.5,5281303.2,1011.1621,1,0,0.9849135,-2.09,-0.11,1.64,4.23,5.31,18.31,0.09731051,1.9093121,0.04748984
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197228,-42.594039,-71.484639,296147.6,5281272.5,1017.38654,1,0,0.9584746,-2.05,-0.33,1.27,3.93,5.09,19.51,0.0526023,1.7228737,0.025958074
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197230,-42.594615,-71.483494,296243.4,5281211.2,1017.4166,1,0,0.98213696,10.97,16.39,19.76,22.72,23.7,19.70,4.917289,3.145781,0.91400856
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197231,-42.594904,-71.482919,296291.5,5281180.5,1024.7842,1,0,0.9805327,-3.18,-0.48,1.83,4.49,5.46,13.99,0.025754517,1.5552046,0.01279465
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197232,-42.595193,-71.482346,296339.4,5281149.8,1027.4172,1,0,0.97457194,6.25,8.46,10.52,13.14,14.15,13.87,5.450869,2.4676852,0.93400925
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197233,-42.595483,-71.481771,296387.6,5281118.9,1037.7599,1,0,0.96636647,6.32,8.61,10.67,13.55,14.56,14.73,5.407367,2.5184944,0.93257105
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197234,-42.595774,-71.481195,296435.8,5281088.0,1050.6055,1,0,0.98036444,4.75,6.88,9.28,13.32,15.61,16.36,5.195205,2.432302,0.92509
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197235,-42.596067,-71.480616,296484.3,5281056.9,1071.687,1,0,0.9546588,-2.32,-0.29,1.53,4.11,5.05,13.20,0.020121481,1.1623638,0.0100102695
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197236,-42.596356,-71.480042,296532.3,5281026.2,1076.3549,1,0,0.95211256,-1.64,-0.29,0.89,2.43,2.99,7.24,0.009522186,0.6697466,0.00474977
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197237,-42.596641,-71.479473,296579.9,5280995.9,1066.1458,1,0,0.9513484,-1.23,-0.03,1.12,4.45,7.26,9.87,0.21297361,2.2849438,0.10100978
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197238,-42.596928,-71.478902,296627.7,5280965.4,1061.1548,1,0,0.9632815,-2.13,-0.37,1.19,3.4,4.45,18.35,0.012458112,0.8929275,0.0062096836
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197239,-42.597217,-71.478328,296675.7,5280934.7,1066.2418,1,0,0.98835576,-1.08,1.12,3.74,6.73,7.75,17.23,0.7445764,2.04862,0.31081042
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197240,-42.597506,-71.477753,296723.8,5280903.9,1073.3505,1,0,0.982818,-1.75,-0.11,1.46,3.51,4.49,13.60,0.09235764,1.6050392,0.04512816
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197241,-42.597795,-71.477180,296771.8,5280873.2,1078.4197,1,0,0.9490395,-1.68,0.26,2.32,5.05,6.1,12.99,0.28817862,1.9515218,0.13418368
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197242,-42.598083,-71.476607,296819.7,5280842.6,1079.1061,1,0,0.96831065,4.53,6.66,8.91,11.68,12.65,12.06,4.895852,2.3440936,0.9130881
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197246,-42.599240,-71.474311,297011.9,5280719.7,1102.2917,1,0,0.96384823,1.49,9.36,13.17,17.22,18.23,13.28,2.0875056,2.717863,0.6476938
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197248,-42.599815,-71.473169,297107.4,5280658.6,1095.0151,1,0,0.96890616,7.33,13.66,17.7,20.51,21.49,11.32,3.7957425,3.0365086,0.8497587
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197249,-42.600102,-71.472597,297155.2,5280628.1,1092.3658,1,0,0.90970826,12.09,18.19,21.45,24.41,25.34,14.39,3.92274,3.178522,0.85896933
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197250,-42.600389,-71.472026,297203.0,5280597.5,1089.583,1,0,0.96161187,-1.04,0.44,3.63,18.27,20.1,18.95,0.5757813,3.0769217,0.25013497
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197251,-42.600676,-71.471455,297250.8,5280567.0,1085.7109,1,0,0.95954114,-1.19,0.0,1.27,3.51,4.6,11.99,0.16178325,1.6578498,0.077704415
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197252,-42.600965,-71.470883,297298.7,5280536.4,1086.8949,1,0,0.9635854,-1.79,-0.37,0.86,2.5,3.14,3.74,0.023818817,0.71253604,0.011838729
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197253,-42.601253,-71.470310,297346.6,5280505.7,1087.3821,1,0,0.9687951,-1.46,-0.14,1.12,2.84,3.55,5.29,0.039462812,1.5819712,0.019537896
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197254,-42.601539,-71.469741,297394.3,5280475.3,1080.102,1,0,0.973127,-1.53,-0.07,1.23,3.44,4.53,9.14,0.08075114,1.8691397,0.039570842
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197255,-42.601827,-71.469169,297442.1,5280444.7,1077.2026,1,0,0.96871936,-1.64,-0.07,1.46,3.85,4.82,7.00,0.10717118,1.8881191,0.052174315
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197256,-42.602403,-71.468025,297537.8,5280383.4,1078.3069,1,0,0.9646136,-1.34,-0.22,0.82,2.24,2.84,7.51,0.008500708,1.3710734,0.0042413287
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197257,-42.602690,-71.467456,297585.4,5280353.0,1069.7926,1,0,0.98442435,-1.68,-0.14,1.23,3.25,4.56,8.56,0.042029127,1.8425823,0.020795159
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197258,-42.602976,-71.466886,297633.1,5280322.6,1061.4999,1,0,0.9794035,-0.52,1.04,3.44,5.57,6.25,5.68,0.89766735,1.7431545,0.36158073
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197259,-42.603263,-71.466316,297680.8,5280292.1,1057.4996,1,0,0.9482992,-1.04,-0.03,0.93,2.39,2.99,4.67,0.17998527,1.3241843,0.0860597
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197260,-42.603551,-71.465744,297728.7,5280261.4,1057.488,1,0,0.9799348,-0.89,0.33,1.75,5.09,6.36,4.88,0.42259112,1.9774809,0.19045308
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197261,-42.603842,-71.465169,297776.8,5280230.6,1066.1465,1,0,0.9587285,-2.02,-0.44,0.97,2.84,3.55,5.24,0.014920262,0.93051547,0.0074323555
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197262,-42.604130,-71.464597,297824.6,5280199.9,1066.9729,1,0,0.98511165,-1.23,0.07,1.46,3.36,4.04,5.49,0.21627687,1.5266982,0.10249325
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197263,-42.604418,-71.464025,297872.5,5280169.3,1065.9244,1,0,0.9785722,-1.08,0.26,1.64,3.63,4.38,9.84,0.27962744,1.6582781,0.13047424
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197264,-42.604706,-71.463454,297920.3,5280138.6,1065.3987,1,0,0.9429138,-1.53,-0.11,1.31,3.44,4.41,11.32,0.06548564,1.9318057,0.03221225
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197265,-42.604995,-71.462881,297968.2,5280107.9,1068.303,1,0,0.92975026,-2.28,-0.56,0.89,2.77,3.48,8.13,0.014316396,1.0774999,0.0071326233
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197266,-42.605285,-71.462307,298016.2,5280077.1,1075.2866,1,0,0.9512807,-1.68,-0.29,1.01,2.8,3.44,7.00,0.018001301,0.7839802,0.0089602405
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197267,-42.605571,-71.461738,298063.8,5280046.7,1065.5426,1,0,0.9118704,-1.19,0.11,1.53,3.96,5.01,9.44,0.17026539,1.8072094,0.081607446
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197268,-42.605860,-71.461165,298111.7,5280016.0,1067.3665,1,0,0.94002515,-1.31,-0.07,1.08,2.8,3.51,7.69,0.07306128,1.5897261,0.03587104
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197275,-42.607883,-71.457157,298447.1,5279800.9,1086.1782,1,0,0.93832135,-1.27,-0.07,1.08,2.69,3.29,4.74,0.074223384,1.4343791,0.036431074
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197277,-42.608460,-71.456012,298542.9,5279739.5,1088.8502,1,0,0.9401804,-1.31,-0.14,0.97,2.58,3.25,6.12,0.030680748,1.6767635,0.015223237
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197278,-42.608749,-71.455440,298590.8,5279708.8,1090.4801,1,0,0.94516826,-1.34,-0.07,1.16,2.95,3.7,5.25,0.09169648,1.5531349,0.044812452
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197279,-42.609039,-71.454866,298638.8,5279678.0,1096.3949,1,0,0.919161,-1.79,0.03,1.83,4.41,5.31,13.55,0.104297236,1.8581449,0.050811388
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197287,-42.611932,-71.449131,299118.5,5279370.3,1140.5125,1,0,0.9621026,-1.49,-0.11,1.27,3.25,4.04,8.08,0.10969647,1.742415,0.05337029
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197288,-42.612222,-71.448557,299166.5,5279339.5,1145.8446,1,0,0.9663269,-1.83,-0.33,1.04,2.84,3.59,8.71,0.02373701,1.078355,0.011798308
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197289,-42.612511,-71.447982,299214.6,5279308.7,1151.9675,1,0,0.95890653,-1.72,-0.26,1.08,2.92,3.66,8.17,0.023422044,1.2705699,0.011642672
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197290,-42.612801,-71.447408,299262.6,5279278.0,1157.0485,1,0,0.96987647,-1.75,-0.33,0.89,2.5,3.18,4.79,0.01633544,0.7294497,0.008134435
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197291,-42.613089,-71.446836,299310.5,5279247.3,1157.1302,1,0,0.94313985,-1.16,0.11,1.46,4.11,5.09,1.63,0.22018786,1.6617392,0.104246475
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197292,-42.613378,-71.446262,299358.5,5279216.6,1160.9263,1,0,0.9266328,-2.17,-0.52,0.89,2.58,3.18,2.94,0.017607795,0.92828834,0.008765233
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197326,-42.623157,-71.426769,300988.5,5278176.7,1142.3346,1,0,0.94823205,-1.23,0.07,1.42,3.51,4.53,4.91,0.14963117,1.8025926,0.07208374
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197327,-42.623444,-71.426195,301036.5,5278146.1,1144.249,1,0,0.9628981,-1.79,-0.33,1.01,2.77,3.48,2.89,0.005614194,0.65223545,0.0028031585
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197328,-42.623732,-71.425621,301084.5,5278115.6,1145.0797,1,0,0.96111304,-1.27,0.07,1.46,4.19,5.39,5.20,0.23471281,1.8661381,0.11072782
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197329,-42.624019,-71.425047,301132.5,5278085.0,1147.6412,1,0,0.96594,-1.72,-0.26,1.08,2.95,3.74,6.36,0.02755338,1.1471359,0.013682167
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197330,-42.624307,-71.424472,301180.6,5278054.3,1151.4657,1,0,0.9569888,-1.68,0.22,2.28,5.39,6.7,15.07,0.2972504,2.0742612,0.13810164
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197331,-42.624598,-71.423893,301228.9,5278023.4,1168.1135,1,0,0.95288044,-1.38,-0.07,1.23,3.25,4.11,14.13,0.08671596,1.7239089,0.04243089
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197334,-42.625463,-71.422169,301373.1,5277931.5,1181.7627,1,0,0.9364473,-1.57,0.07,1.72,4.04,4.94,10.56,0.1959858,1.8502787,0.09334184
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197335,-42.625751,-71.421594,301421.2,5277900.8,1187.824,1,0,0.94539464,-1.83,0.03,1.94,4.86,6.06,16.56,0.19581284,2.0810962,0.09326343
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197336,-42.626040,-71.421018,301469.3,5277870.1,1195.0172,1,0,0.96300125,-2.65,-0.59,1.19,3.66,4.6,13.98,0.01803848,0.6365142,0.008978663
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197337,-42.626328,-71.420443,301517.4,5277839.4,1201.9083,1,0,0.96466345,-1.38,0.26,2.13,5.42,6.62,10.80,0.31321847,2.0436785,0.14495498
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197338,-42.626617,-71.419868,301565.5,5277808.7,1206.9521,1,0,0.9655018,-1.79,-0.29,1.12,2.92,3.59,5.76,0.014587011,1.1090913,0.007266956
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197339,-42.626904,-71.419294,301613.4,5277778.2,1207.9451,1,0,0.9626638,-1.49,-0.14,1.16,2.95,3.63,5.00,0.023861941,1.4732906,0.011860034
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197340,-42.627192,-71.418720,301661.4,5277747.6,1210.806,1,0,0.95189035,-1.53,0.0,1.49,3.4,4.04,4.42,0.15675351,1.3118129,0.075382166
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197341,-42.627479,-71.418147,301709.4,5277717.0,1210.9456,1,0,0.9589238,-1.42,-0.11,1.16,3.03,3.81,4.09,0.05463133,1.8330089,0.026945736
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197342,-42.627766,-71.417573,301757.3,5277686.5,1213.2185,1,0,0.9560066,-1.79,-0.29,1.08,2.88,3.59,6.09,0.015004072,1.0029547,0.0074739484
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197343,-42.628054,-71.416998,301805.4,5277655.8,1218.1641,1,0,0.962635,-1.42,0.07,1.6,3.89,4.75,6.73,0.19913474,1.6952784,0.09476814
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197344,-42.628343,-71.416424,301853.4,5277625.1,1222.975,1,0,0.96497524,-1.75,-0.33,0.97,2.69,3.33,5.39,0.012005976,0.7708521,0.005984995
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197345,-42.628631,-71.415849,301901.4,5277594.5,1227.1562,1,0,0.9605023,-1.42,-0.14,1.08,2.88,3.59,6.43,0.0850454,1.6124763,0.04163074
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197346,-42.628919,-71.415275,301949.5,5277563.8,1233.2848,1,0,0.95107454,-1.57,0.0,1.6,3.7,4.45,7.82,0.14676507,1.548856,0.070753105
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197347,-42.629208,-71.414699,301997.6,5277533.1,1241.6802,1,0,0.95842934,-1.94,-0.26,1.27,3.4,4.26,8.58,0.006591385,0.92577964,0.0032902644
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197348,-42.629497,-71.414124,302045.7,5277502.4,1248.598,1,0,0.9196135,-1.38,-0.14,1.04,2.62,3.21,6.52,0.01203646,1.560209,0.006000146
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197349,-42.629784,-71.413551,302093.5,5277471.9,1247.4276,1,0,0.96026874,-1.53,-0.18,1.04,2.8,3.55,5.57,0.033698533,1.6374449,0.016708024
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197350,-42.630072,-71.412977,302141.6,5277441.2,1253.5388,1,0,0.9525492,-1.75,0.07,1.94,4.56,5.5,9.51,0.14540334,1.8756236,0.07012022
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1000,356600800400197351,-42.630362,-71.412401,302189.7,5277410.4,1263.5723,1,0,0.9366076,-2.09,-0.18,1.68,4.3,5.16,10.04,0.026397413,1.8084053,0.013111931
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191849,-42.564354,-71.556818,290125.7,5284392.5,776.384,1,0,0.93646955,-1.27,-0.22,0.78,2.13,2.62,6.30,0.017059851,0.89663124,0.008493628
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191854,-42.565798,-71.553964,290364.8,5284239.2,770.5674,1,0,0.9736858,-1.46,0.89,3.44,6.81,7.9,11.30,0.45161158,2.0955803,0.20211414
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191855,-42.566087,-71.553393,290412.7,5284208.5,768.92914,1,0,0.97069484,-0.78,0.82,2.69,5.61,6.62,9.22,0.672408,1.917625,0.2854962
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191856,-42.566376,-71.552821,290460.6,5284177.8,771.13324,1,0,0.9684258,-1.53,0.14,1.87,4.45,5.39,7.69,0.24372749,1.9205434,0.11472702
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191857,-42.566666,-71.552248,290508.5,5284147.0,775.2445,1,0,0.9528356,-1.87,-0.14,1.49,4.04,4.97,5.95,0.037671432,1.5831796,0.01865933
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191858,-42.566956,-71.551676,290556.5,5284116.3,777.28955,1,0,0.95685285,-0.18,2.99,6.44,9.8,10.7,6.87,1.2405415,2.3187332,0.46212608
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191859,-42.567246,-71.551103,290604.5,5284085.5,783.00134,1,0,0.9325757,-2.09,0.03,2.28,6.02,7.6,6.70,0.11374381,2.2554882,0.055284016
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191860,-42.567535,-71.550532,290652.3,5284054.8,781.5669,1,0,0.9631385,-0.89,1.64,4.49,8.31,9.24,7.53,0.7915072,2.2959843,0.32679218
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191861,-42.567825,-71.549959,290700.3,5284024.0,787.63293,1,0,0.97442263,0.0,2.84,6.66,11.04,11.94,7.79,1.3645835,2.4973733,0.49445534
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191887,-42.575341,-71.535068,291947.7,5283226.1,831.01373,1,0,0.95640105,-1.61,0.03,1.57,4.11,5.2,10.83,0.10333253,1.858325,0.0503535
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191907,-42.581694,-71.522463,293003.2,5282551.4,874.81335,1,0,0.90408033,-0.74,1.23,4.71,8.98,9.92,4.46,0.7773276,2.2593446,0.32200366
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191908,-42.581983,-71.521890,293051.2,5282520.8,877.49567,1,0,0.9778239,-1.38,0.56,2.95,7.82,9.39,4.25,0.41792715,2.2944877,0.1885641
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191909,-42.582272,-71.521317,293099.2,5282490.1,880.74677,1,0,0.98294777,-0.82,1.23,3.59,6.7,7.71,5.43,0.84293777,2.0864227,0.34387827
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191910,-42.582562,-71.520743,293147.3,5282459.3,888.6367,1,0,0.9836872,-1.83,0.14,2.02,5.01,5.99,7.46,0.19372578,2.0331624,0.092316985
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191911,-42.582852,-71.520169,293195.3,5282428.6,896.10583,1,0,0.97921383,-0.97,0.22,1.49,3.59,4.45,6.34,0.33877352,1.6538436,0.15581016
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191912,-42.583141,-71.519595,293243.4,5282397.8,902.4239,1,0,0.9793807,-1.34,0.11,1.68,3.78,4.64,6.27,0.2703386,1.7287577,0.12642711
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191913,-42.583429,-71.519023,293291.3,5282367.2,902.4456,1,0,0.98060834,-0.93,0.97,3.03,5.61,6.51,5.31,0.7286757,1.9176695,0.30531305
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191914,-42.583717,-71.518451,293339.2,5282336.7,902.2581,1,0,0.94980204,-1.27,0.07,1.46,3.63,4.53,5.41,0.1797376,1.7374651,0.08594667
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191915,-42.584005,-71.517879,293387.1,5282306.0,903.7531,1,0,0.97610825,-1.19,-0.07,1.01,2.73,3.55,5.65,0.086725704,1.439782,0.042435594
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191916,-42.584293,-71.517307,293435.0,5282275.5,903.03,1,0,0.9155031,-1.12,-0.03,1.08,2.77,3.48,3.99,0.18223745,1.4361109,0.0870884
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191917,-42.584580,-71.516735,293482.8,5282244.9,902.7461,1,0,0.97546744,-0.97,-0.03,0.93,2.58,3.44,1.57,0.18819453,1.4886212,0.089803346
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191918,-42.584868,-71.516163,293530.8,5282214.4,904.03345,1,0,0.9787288,-2.05,-0.03,1.94,4.11,5.01,5.71,0.10018794,1.3826927,0.04885925
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM1011,356601100400191919,-42.585155,-71.515592,293578.5,5282183.9,900.4632,1,0,0.9359658,-1.12,0.52,2.47,5.01,5.84,10.48,0.45488384,1.7336036,0.20341833
