sitio,shot,este,norte,rh95,cover,pai,NDVI,EVI,NDMI,NBR
Estepa,351000500100041540,319351.9,5259080.2,2.8,0.013651795,0.027492233,0.38089948892593384,0.24687255918979645,-0.009527487680315971,0.11113488674163818
Estepa,351000500100041541,319397.9,5259113.0,4.63,0.13284309,0.28513342,0.46045929193496704,0.28639867901802063,0.00747731002047658,0.14192722737789154
Estepa,351000500100041556,320084.9,5259603.7,10.34,0.77142954,2.9630628,0.6910269260406494,0.4385175108909607,0.1515597105026245,0.34014153480529785
Estepa,351000500100041557,320130.1,5259636.1,3.24,0.01949456,0.03937532,0.8285626173019409,0.5561962127685547,0.26684996485710144,0.5161455273628235
Estepa,351000500100041558,320175.8,5259668.8,3.88,0.038728092,0.079000585,0.5349308848381042,0.34447920322418213,0.06934044510126114,0.24554109573364258
Estepa,351000500100041572,320826.4,5260130.5,2.61,0.014930998,0.030087844,0.2806413769721985,0.14202311635017395,-0.05277986824512482,0.06678318977355957
Estepa,351000500100041573,320872.4,5260163.3,3.95,0.1038355,0.21929927,0.3509756922721863,0.1913139671087265,-0.04460832476615906,0.054297421127557755
Estepa,351000500100041574,320918.0,5260195.8,4.78,0.14450471,0.31222498,0.33507874608039856,0.19657905399799347,-0.012120003812015057,0.08367838710546494
Estepa,351000500100041582,321288.5,5260458.9,5.08,0.19354631,0.4303641,0.46479517221450806,0.2981128692626953,0.006899007596075535,0.1796867400407791
Estepa,351000500100041584,321383.9,5260526.0,4.51,0.04968711,0.10193575,0.22930730879306793,0.14008589088916779,-0.17195069789886475,-0.08864124864339828
Estepa,351000500100041585,321430.2,5260558.9,4.48,0.10352253,0.2186007,0.2773883640766144,0.16906079649925232,-0.1491265892982483,-0.054858580231666565
Estepa,351000500100041586,321475.6,5260591.3,5.0,0.121424004,0.25895727,0.36539527773857117,0.21028216183185577,-0.09356740862131119,0.02412496879696846
Estepa,351000500100041587,321523.0,5260624.7,3.1,0.052667134,0.108218275,0.33335793018341064,0.20678862929344177,-0.11836816370487213,-0.013447308912873268
Estepa,351000500100041590,321662.5,5260723.7,2.39,0.010187767,0.020480344,0.3422410190105438,0.19928307831287384,-0.12190857529640198,-0.020144740119576454
Estepa,351000500100041591,321708.5,5260756.4,2.65,0.05617312,0.11563507,0.34323859214782715,0.18492034077644348,-0.12693843245506287,-0.03645865246653557
Estepa,351000500100041592,321755.0,5260789.4,2.98,0.076328665,0.15881698,0.23827140033245087,0.1299864798784256,-0.13235996663570404,-0.0665842592716217
Estepa,351000500100041598,322032.8,5260986.7,2.35,0.0690752,0.14316899,0.11699596792459488,0.06157473847270012,-0.062020499259233475,-0.022594936192035675
Estepa,351000500100041730,328138.3,5265333.9,2.09,0.039079167,0.07973125,0.17789579927921295,0.10377463698387146,-0.2058541178703308,-0.17023400962352753
Estepa,351000500100041731,328184.7,5265366.9,2.35,0.061006777,0.12590595,0.1475926786661148,0.09742483496665955,-0.17523425817489624,-0.15361288189888
Estepa,351000500100041732,328231.1,5265399.9,2.01,0.006449415,0.012940727,0.1568843126296997,0.09628574550151825,-0.11770929396152496,-0.043042413890361786
Estepa,351000500100041733,328277.3,5265432.8,2.01,0.044096,0.09020165,0.18875175714492798,0.12019530683755875,-0.08356031030416489,0.013700084760785103
Estepa,351000500100041734,328323.6,5265465.7,2.05,0.045660324,0.09347776,0.1916447877883911,0.1155686005949974,-0.10088866949081421,-0.02394508197903633
Estepa,351000500100041795,331247.1,5267544.5,2.05,0.04466289,0.09138825,0.22934722900390625,0.12712959945201874,-0.25738656520843506,-0.1677563339471817
Estepa,351000500100041796,331293.5,5267577.5,2.16,0.05496266,0.11307126,0.18390308320522308,0.09791041165590286,-0.26237913966178894,-0.20001733303070068
Estepa,351000500100041797,331339.8,5267610.4,2.01,0.018856322,0.03807381,0.18068912625312805,0.09159041941165924,-0.23061326146125793,-0.17528104782104492
Estepa,351000500100041798,331386.0,5267643.3,2.42,0.047225486,0.09676102,0.1765701025724411,0.09082472324371338,-0.232573002576828,-0.17763707041740417
Estepa,351000500100041799,331432.0,5267676.1,2.35,0.04838012,0.099186584,0.17831435799598694,0.09146507829427719,-0.2166537642478943,-0.16268903017044067
Estepa,351000500100041800,331478.4,5267709.1,2.01,0.023259884,0.047070973,0.17942360043525696,0.09330713748931885,-0.21998779475688934,-0.1742171049118042
Estepa,351000500100041801,331524.8,5267742.0,2.24,0.014561989,0.029338747,0.17116758227348328,0.09133660048246384,-0.22104351222515106,-0.17582795023918152
Estepa,351000500100041802,331570.6,5267774.7,3.25,0.092588134,0.19434637,0.16856783628463745,0.09146610647439957,-0.18387511372566223,-0.12045679986476898
Estepa,351000500100041803,331617.2,5267807.8,2.16,0.047546815,0.09743574,0.15094205737113953,0.08133526146411896,-0.2277042120695114,-0.1899595856666565
Estepa,351000500100041804,331663.5,5267840.7,2.12,0.02637328,0.05345671,0.14808933436870575,0.07685382664203644,-0.22299136221408844,-0.1848490685224533
Estepa,351000500100041805,331709.7,5267873.6,2.54,0.07135707,0.14807849,0.15644703805446625,0.08159402757883072,-0.2070646435022354,-0.163925439119339
Estepa,351000500100041806,331755.9,5267906.4,2.39,0.050459232,0.103561655,0.17955726385116577,0.08815345913171768,-0.23918329179286957,-0.19653934240341187
Estepa,351000500100041807,331802.2,5267939.4,2.46,0.061698873,0.1273809,0.15135447680950165,0.07666410505771637,-0.22551043331623077,-0.1837046593427658
Estepa,351000500100041808,331848.7,5267972.3,3.4,0.06058072,0.124998495,0.15577556192874908,0.0791025310754776,-0.22868122160434723,-0.18347607553005219
Estepa,351000500100041809,331894.9,5268005.2,2.91,0.09183785,0.19269289,0.1741941273212433,0.08655785024166107,-0.23229752480983734,-0.18436650931835175
Estepa,351000500100041810,331941.3,5268038.1,2.57,0.05294308,0.10880103,0.17197707295417786,0.08516823500394821,-0.24866445362567902,-0.1991054266691208
Estepa,351000500100041811,331987.4,5268071.0,2.2,0.043726537,0.08942869,0.16020198166370392,0.07705225795507431,-0.2737128436565399,-0.21878355741500854
Estepa,351000500100041812,332034.0,5268104.0,1.98,0.022622429,0.045766037,0.18343612551689148,0.08465678244829178,-0.29160404205322266,-0.2384079098701477
Estepa,351000500100041813,332080.0,5268136.8,2.16,0.07006821,0.145304,0.16498440504074097,0.0777960866689682,-0.2720281481742859,-0.2273440957069397
Estepa,351000500100041814,332126.4,5268169.7,2.2,0.046383347,0.094993785,0.1821357011795044,0.08333141356706619,-0.2743171453475952,-0.22689731419086456
Estepa,351000500100041815,332172.6,5268202.6,2.27,0.045344137,0.09281515,0.17810513079166412,0.08086799830198288,-0.285910964012146,-0.2402956187725067
Estepa,351000500100041816,332218.6,5268235.3,2.09,0.012362388,0.024879333,0.18551617860794067,0.0844356119632721,-0.30635765194892883,-0.25335121154785156
Estepa,351000500100041817,332264.8,5268268.2,2.5,0.02242187,0.04535565,0.18759125471115112,0.08554992079734802,-0.2900313138961792,-0.23123005032539368
Estepa,351000500100041818,332311.0,5268301.1,2.27,0.02579613,0.0522714,0.19127759337425232,0.09241137653589249,-0.2793314456939697,-0.22742146253585815
Estepa,351000500100041819,332357.4,5268334.0,2.31,0.017616693,0.035548363,0.1794513761997223,0.08247280865907669,-0.2810973525047302,-0.22495310008525848
Estepa,351000500100041820,332403.6,5268366.9,1.94,0.043814056,0.08961176,0.19020943343639374,0.09097199887037277,-0.259395956993103,-0.21058540046215057
Estepa,351000500100041821,332450.2,5268399.9,2.05,0.0067358287,0.013517369,0.19261683523654938,0.0909418910741806,-0.2728502154350281,-0.22944286465644836
Estepa,351000500100041822,332496.2,5268432.6,2.01,0.017002458,0.03429819,0.16102762520313263,0.08143671602010727,-0.23121891915798187,-0.18670684099197388
Estepa,351000500100041823,332542.5,5268465.6,2.61,0.09479593,0.19921991,0.1814274936914444,0.0906008630990982,-0.24444876611232758,-0.20070181787014008
Estepa,351000500100041824,332588.7,5268498.4,2.42,0.06928326,0.14361615,0.17174683511257172,0.08441197872161865,-0.2489667534828186,-0.20254454016685486
Estepa,351000500100041825,332635.0,5268531.3,2.09,0.032407057,0.06589082,0.19039849936962128,0.08936980366706848,-0.26396992802619934,-0.21618029475212097
Estepa,351000500100041826,332681.3,5268564.2,2.27,0.0396962,0.08101607,0.18150274455547333,0.08647771179676056,-0.2881983518600464,-0.23604781925678253
Estepa,351000500100041827,332727.6,5268597.1,2.16,0.02301006,0.046559457,0.19273220002651215,0.09433618187904358,-0.278155118227005,-0.19581320881843567
Estepa,351000500100041828,332774.7,5268630.4,3.21,0.012536301,0.025231559,0.1319306194782257,0.06255581974983215,-0.30090171098709106,-0.24707698822021484
Estepa,351000500100041829,332820.8,5268663.2,3.54,0.046120934,0.094443426,0.13343581557273865,0.06665822863578796,-0.265008807182312,-0.2217971533536911
Estepa,351000500100041830,332866.1,5268695.6,2.91,0.07419074,0.15419206,0.20558913052082062,0.10380109399557114,-0.23214824497699738,-0.1815360188484192
Estepa,351000500100041831,332912.2,5268728.4,2.2,0.029587565,0.0600709,0.20053692162036896,0.09986510872840881,-0.25901615619659424,-0.21583051979541779
Estepa,351000500100041832,332958.5,5268761.4,2.09,0.044184446,0.09038674,0.16711930930614471,0.08149033039808273,-0.24449944496154785,-0.20837213099002838
Estepa,351000500100041833,333005.1,5268794.4,2.27,0.029623928,0.060145847,0.1475542038679123,0.07389384508132935,-0.24459028244018555,-0.2123490422964096
Estepa,351000500100041834,333051.0,5268827.1,2.05,0.04219918,0.08623642,0.1606336236000061,0.07964406162500381,-0.23591631650924683,-0.19652482867240906
Estepa,351000500100041835,333097.1,5268859.9,2.12,0.024240058,0.049079154,0.15550920367240906,0.07841859757900238,-0.23834644258022308,-0.20532512664794922
Estepa,351000500100041836,333143.2,5268892.8,2.2,0.04435432,0.090742275,0.15268158912658691,0.08209794759750366,-0.20419009029865265,-0.15540474653244019
Estepa,351000500100041837,333189.6,5268925.7,2.65,0.026594918,0.05391208,0.1429428607225418,0.0747843012213707,-0.24440857768058777,-0.20496152341365814
Estepa,351000500100041838,333235.6,5268958.5,2.42,0.07863314,0.16381428,0.173178568482399,0.08757174760103226,-0.24029427766799927,-0.21067194640636444
Estepa,351000500100041839,333281.8,5268991.4,2.16,0.029258672,0.059393108,0.15132640302181244,0.0791788250207901,-0.22569823265075684,-0.1944904327392578
Estepa,351000500100041840,333328.2,5269024.3,2.5,0.020813059,0.04206672,0.17298118770122528,0.09071885049343109,-0.23798391222953796,-0.19399993121623993
Estepa,351000500100041841,333374.0,5269057.0,2.12,0.021579018,0.043631908,0.16237105429172516,0.07944205403327942,-0.230240136384964,-0.19070667028427124
Estepa,351000500100041842,333420.6,5269090.1,2.09,0.034894153,0.07103875,0.14553208649158478,0.07361791282892227,-0.2058837115764618,-0.17773689329624176
Estepa,351000500100041843,333466.8,5269123.0,2.2,0.008275633,0.016620336,0.13188783824443817,0.06326909363269806,-0.24243296682834625,-0.21337714791297913
Estepa,351000500100041844,333512.8,5269155.8,2.31,0.053714596,0.110431254,0.13621298968791962,0.0636761486530304,-0.24617688357830048,-0.21989977359771729
Estepa,351000500100041845,333558.7,5269188.5,2.27,0.05015801,0.10292719,0.16586938500404358,0.0773807168006897,-0.2600651979446411,-0.22465509176254272
Estepa,351000600100071976,319224.1,5258205.7,5.37,0.14438164,0.311935,0.8368122577667236,0.5816963911056519,0.26955646276474,0.5740209221839905
Estepa,351000600100071980,319408.0,5258336.9,6.05,0.22008659,0.49733713,0.7655546069145203,0.4961785674095154,0.19623158872127533,0.4713130593299866
Estepa,351000600100071981,319454.2,5258369.9,3.81,0.039509807,0.080627725,0.4191877245903015,0.2796895503997803,0.07522435486316681,0.2662648558616638
Estepa,351000600100071982,319499.3,5258402.3,12.32,0.71672195,2.52994,0.877453625202179,0.6095428466796875,0.3429821729660034,0.6244040131568909
Estepa,351000600100071983,319545.5,5258435.2,7.02,0.32806844,0.7957164,0.5046929121017456,0.3315773904323578,0.07193160057067871,0.25644412636756897
Estepa,351000600100071986,319681.4,5258532.7,7.88,0.25922886,0.6004125,0.6013999581336975,0.39183783531188965,0.12096305936574936,0.29496899247169495
Estepa,351000600100071987,319726.7,5258565.2,12.32,0.8314131,3.5787776,0.7863906025886536,0.5306665301322937,0.29990479350090027,0.5614756941795349
Estepa,351000600100071988,319772.4,5258597.8,13.33,0.8376417,3.655171,0.6721940636634827,0.4196135103702545,0.23372653126716614,0.4540786147117615
Estepa,351000600100071989,319819.8,5258631.3,6.08,0.16960543,0.37181383,0.5041308999061584,0.3220936059951782,0.15156474709510803,0.3298499882221222
Estepa,351000600100071990,319866.5,5258664.5,4.1,0.0211634,0.04278243,0.810516893863678,0.5236713290214539,0.27635902166366577,0.5558984279632568
Estepa,351000600100071991,319912.1,5258697.1,8.14,0.44873926,1.192346,0.6707167029380798,0.4256497621536255,0.16968709230422974,0.3848022222518921
Estepa,351000600100071992,319958.3,5258730.1,7.32,0.40267277,1.0314898,0.7596918344497681,0.49465104937553406,0.20496194064617157,0.46066582202911377
Estepa,351000600100071993,320004.4,5258762.9,12.1,0.83856106,3.6666982,0.7667550444602966,0.5077916979789734,0.23379728198051453,0.47704872488975525
Estepa,351000600100071994,320050.7,5258795.9,14.56,0.81392264,3.3786957,0.8940064311027527,0.6698110103607178,0.38422900438308716,0.6653566956520081
Estepa,351000600100071995,320097.8,5258829.2,7.02,0.05441155,0.111904815,0.6739070415496826,0.4472246766090393,0.24149028956890106,0.480308473110199
Estepa,351000600100071997,320191.3,5258895.6,6.16,0.29683253,0.7047208,0.8133189082145691,0.5801361203193665,0.2828623652458191,0.48239198327064514
Estepa,351000600100071998,320236.9,5258928.2,16.69,0.7089469,2.4753988,0.8610004186630249,0.5692065358161926,0.3428107798099518,0.6219773292541504
Estepa,351000600100072007,320660.1,5259227.8,3.81,0.11030991,0.2338048,0.21446493268013,0.12498614192008972,-0.02049178071320057,0.0510038286447525
Estepa,351000600100072008,320706.5,5259260.8,3.95,0.09668885,0.20340702,0.18736621737480164,0.10692628473043442,-0.0197634045034647,0.031062914058566093
Estepa,351000600100072009,320752.5,5259293.5,3.17,0.043088123,0.08809358,0.1794852465391159,0.10550513863563538,-0.049224693328142166,0.005049597006291151
Estepa,351000600100072010,320798.2,5259326.2,2.61,0.028714772,0.058272664,0.28669473528862,0.17368151247501373,-0.040109746158123016,0.03974469006061554
Estepa,351000600100072011,320843.5,5259358.6,2.8,0.02378843,0.048153557,0.2670820951461792,0.1620272845029831,-0.0668577328324318,0.00621309969574213
Estepa,351000600100072012,320888.8,5259391.0,2.54,0.038847998,0.07924997,0.329206645488739,0.21326372027397156,-0.03887910395860672,0.05102325603365898
Estepa,351000600100072013,320934.5,5259423.7,2.2,0.05573173,0.11469952,0.31743115186691284,0.19510707259178162,-0.08270934224128723,0.026401609182357788
Estepa,351000600100072014,320980.8,5259456.5,2.91,0.095894285,0.20164803,0.3034975826740265,0.18490032851696014,-0.11087462306022644,0.010547623038291931
Estepa,351000600100072027,321584.8,5259885.2,3.77,0.15271325,0.33151525,0.43132689595222473,0.2816203832626343,-0.04919077455997467,0.08803506940603256
Estepa,351000600100072040,322182.3,5260310.4,3.51,0.11861907,0.2525783,0.3665122389793396,0.19704848527908325,-0.08177104592323303,0.016071069985628128
Estepa,351000600100072041,322228.1,5260343.1,4.03,0.016590575,0.03346028,0.34950125217437744,0.19477277994155884,-0.11398902535438538,-0.023056209087371826
Estepa,351000600100072042,322273.8,5260375.7,2.42,0.08491462,0.17749901,0.46849000453948975,0.2638353407382965,-0.10741322487592697,0.03496436029672623
Estepa,351000600100072045,322413.3,5260474.6,3.32,0.07803889,0.16252388,0.47156620025634766,0.28623083233833313,-0.0397486612200737,0.0717478096485138
Estepa,351000600100072054,322832.9,5260771.9,2.8,0.029738575,0.060382098,0.21776343882083893,0.1252104938030243,-0.13040131330490112,-0.04929819330573082
Estepa,351000600100072055,322878.7,5260804.6,3.1,0.0683839,0.14168361,0.20654471218585968,0.12173435091972351,-0.11637437343597412,-0.038957756012678146
Estepa,351000600100072164,327918.4,5264393.2,2.01,0.045807872,0.09378686,0.17174337804317474,0.09752316027879715,-0.22781886160373688,-0.16847209632396698
Estepa,351000600100072165,327964.3,5264426.0,2.5,0.105090484,0.22210191,0.22307784855365753,0.1133216992020607,-0.22223152220249176,-0.16368289291858673
Estepa,351000600100072167,328057.5,5264492.3,2.01,0.0394613,0.08052671,0.2299671471118927,0.11723978072404861,-0.1928512305021286,-0.1409180462360382
Estepa,351000600100072169,328150.0,5264558.2,2.05,0.027885854,0.056566402,0.24097532033920288,0.12303859740495682,-0.18754631280899048,-0.14210520684719086
Estepa,351000600100072170,328196.5,5264591.3,2.27,0.057782847,0.11904935,0.24358971416950226,0.13233642280101776,-0.14699368178844452,-0.09882721304893494
Estepa,351000600100072171,328243.1,5264624.4,2.5,0.06560483,0.13572514,0.23179814219474792,0.1205158606171608,-0.1906261444091797,-0.134019672870636
Estepa,351000600100072172,328289.8,5264657.6,2.12,0.020310126,0.04103964,0.20943446457386017,0.11242437362670898,-0.20312796533107758,-0.13891002535820007
Estepa,351000600100072174,328382.2,5264723.4,2.27,0.039269473,0.08012729,0.20322351157665253,0.10677044838666916,-0.18693551421165466,-0.13028638064861298
