shot_number,rh95,fuente,gamma0_dB
334320200400263272,23.16,SAOCOM HV,-16.176
334320200400263274,18.82,SAOCOM HV,-15.858
334320200400263275,13.54,SAOCOM HV,-16.251
334320200400263277,25.9,SAOCOM HV,-17.033
334320200400263279,21.59,SAOCOM HV,-16.021
334320200400263280,27.28,SAOCOM HV,-15.794
334320200400263281,16.88,SAOCOM HV,-15.636
334320200400263282,25.07,SAOCOM HV,-15.524
334320200400263283,19.65,SAOCOM HV,-15.18
334320200400263285,25.67,SAOCOM HV,-15.904
334320200400263286,25.26,SAOCOM HV,-15.656
334320200400263287,32.71,SAOCOM HV,-16.159
334320200400263292,8.79,SAOCOM HV,-16.788
334320200400263304,3.18,SAOCOM HV,-17.181
334320200400263320,13.4,SAOCOM HV,-17.111
334320200400263322,14.67,SAOCOM HV,-16.614
334320200400263325,13.69,SAOCOM HV,-16.826
334320200400263327,14.29,SAOCOM HV,-16.958
334320300400258245,14.63,SAOCOM HV,-16.626
334320300400258247,6.06,SAOCOM HV,-16.607
334320300400258248,11.86,SAOCOM HV,-16.442
334320300400258249,12.91,SAOCOM HV,-16.402
334320300400258251,16.2,SAOCOM HV,-16.467
334320300400258253,11.0,SAOCOM HV,-16.844
334320300400258254,6.99,SAOCOM HV,-16.955
334320300400258255,23.61,SAOCOM HV,-16.435
334320300400258256,19.12,SAOCOM HV,-16.339
334320300400258259,26.38,SAOCOM HV,-15.768
334320300400258260,14.33,SAOCOM HV,-15.315
334320300400258261,21.93,SAOCOM HV,-15.723
334320300400258263,11.94,SAOCOM HV,-17.261
334320300400258264,18.75,SAOCOM HV,-16.644
334320300400258267,23.84,SAOCOM HV,-15.397
334320300400258269,16.69,SAOCOM HV,-16.352
334320300400258270,22.0,SAOCOM HV,-19.49
334320300400258272,16.91,SAOCOM HV,-20.136
334320300400258275,8.57,SAOCOM HV,-17.111
334320300400258279,5.57,SAOCOM HV,-16.01
334320300400258280,6.84,SAOCOM HV,-16.595
334320300400258282,12.23,SAOCOM HV,-16.599
334320300400258284,17.1,SAOCOM HV,-16.7
334320300400258286,12.46,SAOCOM HV,-17.565
334320300400258288,8.19,SAOCOM HV,-16.547
334320300400258290,8.64,SAOCOM HV,-17.549
334320300400258293,6.4,SAOCOM HV,-17.398
334320300400258294,4.97,SAOCOM HV,-16.515
334320300400258305,8.01,SAOCOM HV,-16.591
334320300400258310,11.26,SAOCOM HV,-16.59
334320300400258312,15.68,SAOCOM HV,-17.807
334320300400258313,9.13,SAOCOM HV,-18.245
334320300400258319,27.73,SAOCOM HV,-16.191
334320300400258320,22.27,SAOCOM HV,-16.032
334320300400258324,19.95,SAOCOM HV,-16.659
334320300400258327,17.92,SAOCOM HV,-15.462
334320300400258328,18.9,SAOCOM HV,-15.685
334320300400258330,17.81,SAOCOM HV,-15.944
334320300400258332,24.51,SAOCOM HV,-15.94
334320300400258333,14.86,SAOCOM HV,-16.326
334320300400258335,24.81,SAOCOM HV,-15.66
334320300400258336,6.99,SAOCOM HV,-15.762
334320300400258337,4.3,SAOCOM HV,-15.606
334320300400258338,5.5,SAOCOM HV,-15.953
334320300400258339,18.11,SAOCOM HV,-15.943
334320300400258340,4.19,SAOCOM HV,-16.07
334320300400258343,16.76,SAOCOM HV,-16.177
334320300400258345,8.9,SAOCOM HV,-16.385
334320300400258346,9.69,SAOCOM HV,-16.02
334320300400258347,5.42,SAOCOM HV,-16.169
334320300400258350,6.43,SAOCOM HV,-16.316
334320300400258355,2.58,SAOCOM HV,-19.396
334320300400258360,6.88,SAOCOM HV,-16.236
334320300400258363,10.63,SAOCOM HV,-17.659
334320300400258365,2.76,SAOCOM HV,-22.887
334320300400258366,3.55,SAOCOM HV,-28.033
334320500400258178,12.68,SAOCOM HV,-16.795
334320500400258179,13.28,SAOCOM HV,-16.133
334320500400258180,5.23,SAOCOM HV,-15.96
334320500400258181,5.35,SAOCOM HV,-15.827
334320500400258182,6.02,SAOCOM HV,-15.574
334320500400258183,12.23,SAOCOM HV,-14.344
334320500400258184,17.25,SAOCOM HV,-13.221
334320500400258185,16.8,SAOCOM HV,-13.674
334320500400258186,25.74,SAOCOM HV,-16.405
334320500400258187,23.72,SAOCOM HV,-19.299
334320500400258188,29.18,SAOCOM HV,-20.065
334320500400258189,30.23,SAOCOM HV,-20.744
334320500400258190,25.22,SAOCOM HV,-20.81
334320500400258191,26.04,SAOCOM HV,-20.398
334320500400258192,9.39,SAOCOM HV,-19.23
334320500400258193,12.57,SAOCOM HV,-18.968
334320500400258194,14.66,SAOCOM HV,-19.366
334320500400258195,5.12,SAOCOM HV,-20.449
334320500400258196,9.16,SAOCOM HV,-22.549
334320500400258197,9.24,SAOCOM HV,-20.951
334320500400258198,6.21,SAOCOM HV,-18.583
334320500400258199,2.24,SAOCOM HV,-18.241
334320500400258200,6.92,SAOCOM HV,-18.385
334320500400258201,2.2,SAOCOM HV,-19.309
334320500400258202,2.09,SAOCOM HV,-21.404
334320500400258203,2.17,SAOCOM HV,-24.799
334320500400258204,2.02,SAOCOM HV,-28.474
334320500400258205,2.02,SAOCOM HV,-30.461
334320500400258206,2.02,SAOCOM HV,-30.336
334320500400258207,2.05,SAOCOM HV,-29.357
334320500400258208,1.98,SAOCOM HV,-28.513
334320500400258209,2.05,SAOCOM HV,-27.868
334320500400258210,2.13,SAOCOM HV,-22.849
334320500400258211,6.13,SAOCOM HV,-20.16
334320500400258212,8.94,SAOCOM HV,-18.53
334320500400258213,30.12,SAOCOM HV,-17.622
334320500400258214,2.69,SAOCOM HV,-17.683
334320500400258215,3.06,SAOCOM HV,-18.08
334320500400258216,4.78,SAOCOM HV,-18.263
334320500400258217,4.07,SAOCOM HV,-18.012
334320500400258218,3.77,SAOCOM HV,-17.742
334320500400258219,3.21,SAOCOM HV,-17.504
334320500400258220,9.5,SAOCOM HV,-17.375
334320500400258221,4.41,SAOCOM HV,-17.348
334320500400258222,4.22,SAOCOM HV,-17.442
334320500400258223,9.05,SAOCOM HV,-17.352
334320500400258224,7.1,SAOCOM HV,-16.765
334320500400258225,6.47,SAOCOM HV,-16.928
334320500400258226,6.36,SAOCOM HV,-17.075
334320500400258227,8.86,SAOCOM HV,-16.965
334320500400258228,7.33,SAOCOM HV,-16.594
334320500400258229,8.38,SAOCOM HV,-17.25
334320500400258230,23.83,SAOCOM HV,-18.659
334320500400258231,9.35,SAOCOM HV,-19.955
334320500400258232,16.2,SAOCOM HV,-19.329
334320500400258233,4.3,SAOCOM HV,-19.034
334320500400258234,5.87,SAOCOM HV,-19.957
334320500400258235,6.58,SAOCOM HV,-21.317
334320500400258236,7.37,SAOCOM HV,-23.522
334320500400258237,4.34,SAOCOM HV,-23.685
334320500400258238,6.88,SAOCOM HV,-23.275
334320500400258239,7.85,SAOCOM HV,-19.762
334320500400258240,24.09,SAOCOM HV,-16.978
334320500400258241,18.11,SAOCOM HV,-15.851
334320500400258242,25.63,SAOCOM HV,-15.978
334320500400258243,9.39,SAOCOM HV,-15.87
334320500400258244,14.81,SAOCOM HV,-15.69
334320500400258245,12.53,SAOCOM HV,-16.21
334320500400258246,13.2,SAOCOM HV,-17.004
334320500400258247,17.21,SAOCOM HV,-17.052
334320500400258248,11.22,SAOCOM HV,-16.781
334320500400258249,20.5,SAOCOM HV,-17.046
334320500400258250,14.1,SAOCOM HV,-16.496
334320500400258251,12.46,SAOCOM HV,-15.751
334320500400258252,19.34,SAOCOM HV,-15.072
334320500400258253,24.09,SAOCOM HV,-14.864
334320500400258254,23.38,SAOCOM HV,-14.507
334320500400258255,27.76,SAOCOM HV,-15.23
334320500400258256,32.63,SAOCOM HV,-16.961
334320500400258257,19.42,SAOCOM HV,-17.979
334320500400258258,23.83,SAOCOM HV,-17.641
334320500400258259,19.12,SAOCOM HV,-16.755
334320500400258260,23.49,SAOCOM HV,-16.311
334320500400258261,12.64,SAOCOM HV,-15.975
334320500400258262,12.27,SAOCOM HV,-15.972
334320500400258263,11.07,SAOCOM HV,-16.186
334320500400258264,16.95,SAOCOM HV,-17.155
334320500400258265,14.29,SAOCOM HV,-17.563
334320500400258266,6.58,SAOCOM HV,-17.204
334320500400258267,8.86,SAOCOM HV,-16.354
334320500400258268,6.39,SAOCOM HV,-16.647
334320500400258269,5.46,SAOCOM HV,-16.743
334320500400258270,5.65,SAOCOM HV,-16.86
334320500400258271,6.66,SAOCOM HV,-16.911
334320500400258272,5.23,SAOCOM HV,-17.2
334320600400967033,12.83,SAOCOM HV,-14.277
334320600400967034,23.5,SAOCOM HV,-14.921
334320600400967035,25.37,SAOCOM HV,-17.292
334320600400967036,26.83,SAOCOM HV,-20.039
334320600400967037,32.03,SAOCOM HV,-19.153
334320600400967038,15.26,SAOCOM HV,-18.218
334320600400967039,23.31,SAOCOM HV,-17.87
334320600400967040,14.51,SAOCOM HV,-18.905
334320600400967041,8.41,SAOCOM HV,-18.725
334320600400967042,8.53,SAOCOM HV,-18.223
334320600400967043,8.75,SAOCOM HV,-18.297
334320600400967044,14.85,SAOCOM HV,-20.485
334320600400967045,6.81,SAOCOM HV,-20.807
334320600400967046,6.21,SAOCOM HV,-19.888
334320600400967048,1.98,SAOCOM HV,-22.05
334320600400967049,2.02,SAOCOM HV,-20.824
334320600400967050,2.28,SAOCOM HV,-19.205
334320600400967051,2.39,SAOCOM HV,-18.8
334320600400967052,2.76,SAOCOM HV,-20.237
334320600400967053,2.13,SAOCOM HV,-21.764
334320600400967054,2.05,SAOCOM HV,-23.675
334320600400967055,2.24,SAOCOM HV,-21.265
334320600400967056,4.0,SAOCOM HV,-18.833
334320600400967057,6.47,SAOCOM HV,-17.531
334320600400967058,3.96,SAOCOM HV,-17.172
334320600400967059,5.01,SAOCOM HV,-17.035
334320600400967060,3.51,SAOCOM HV,-17.43
334320600400967061,6.58,SAOCOM HV,-17.299
334320600400967062,3.4,SAOCOM HV,-17.022
334320600400967063,4.97,SAOCOM HV,-16.48
334320600400967064,11.26,SAOCOM HV,-15.931
334320600400967065,15.19,SAOCOM HV,-16.281
334320600400967066,12.46,SAOCOM HV,-16.272
334320600400967067,7.85,SAOCOM HV,-17.118
334320600400967068,9.24,SAOCOM HV,-17.646
334320600400967069,13.62,SAOCOM HV,-17.7
334320600400967070,11.33,SAOCOM HV,-17.079
334320600400967071,5.23,SAOCOM HV,-16.346
334320600400967072,6.88,SAOCOM HV,-17.244
334320600400967073,4.11,SAOCOM HV,-17.562
334320600400967074,5.5,SAOCOM HV,-18.118
334320600400967075,19.27,SAOCOM HV,-18.03
334320600400967076,26.15,SAOCOM HV,-16.744
334320600400967077,20.84,SAOCOM HV,-15.958
334320600400967078,24.8,SAOCOM HV,-15.887
334320600400967079,26.49,SAOCOM HV,-17.417
334320600400967080,8.98,SAOCOM HV,-19.104
334320600400967081,8.26,SAOCOM HV,-18.623
334320600400967082,25.1,SAOCOM HV,-16.235
334320600400967083,20.13,SAOCOM HV,-15.469
334320600400967084,13.39,SAOCOM HV,-15.44
334320600400967085,29.67,SAOCOM HV,-15.793
334320600400967086,25.07,SAOCOM HV,-16.102
334320600400967087,21.36,SAOCOM HV,-17.857
334320600400967088,3.51,SAOCOM HV,-18.295
334320600400967089,3.89,SAOCOM HV,-17.398
334320600400967090,6.51,SAOCOM HV,-16.604
334320600400967091,15.9,SAOCOM HV,-16.087
334320600400967092,12.34,SAOCOM HV,-16.757
334320600400967093,4.64,SAOCOM HV,-17.392
334320600400967094,2.35,SAOCOM HV,-16.968
334320600400967095,13.28,SAOCOM HV,-16.326
334320600400967096,7.37,SAOCOM HV,-15.778
334320600400967097,6.88,SAOCOM HV,-15.541
334320600400967098,18.56,SAOCOM HV,-15.986
334320600400967099,8.12,SAOCOM HV,-17.537
334320600400967101,5.8,SAOCOM HV,-20.074
334320800400262635,28.05,SAOCOM HV,-18.226
334320800400262636,21.8,SAOCOM HV,-17.009
334320800400262637,25.36,SAOCOM HV,-16.984
334320800400262638,8.19,SAOCOM HV,-17.919
334320800400262639,6.02,SAOCOM HV,-18.577
334320800400262640,4.82,SAOCOM HV,-18.717
334320800400262641,6.65,SAOCOM HV,-18.225
334320800400262642,3.29,SAOCOM HV,-17.616
334320800400262643,4.0,SAOCOM HV,-18.008
334320800400262644,5.87,SAOCOM HV,-18.466
334320800400262645,3.44,SAOCOM HV,-18.764
334320800400262646,8.52,SAOCOM HV,-18.637
334320800400262647,6.77,SAOCOM HV,-18.577
334320800400262648,5.57,SAOCOM HV,-18.631
334320800400262649,8.45,SAOCOM HV,-20.55
334320800400262651,4.75,SAOCOM HV,-18.072
334320800400262652,20.38,SAOCOM HV,-17.16
334320800400262653,4.75,SAOCOM HV,-17.057
334320800400262654,5.64,SAOCOM HV,-17.157
334320800400262655,3.03,SAOCOM HV,-16.875
334320800400262656,4.37,SAOCOM HV,-17.042
334320800400262657,6.09,SAOCOM HV,-16.538
334320800400262658,6.2,SAOCOM HV,-16.781
334320800400262659,5.79,SAOCOM HV,-16.534
334320800400262660,9.91,SAOCOM HV,-16.469
334320800400262661,9.98,SAOCOM HV,-16.385
334320800400262662,17.95,SAOCOM HV,-16.707
334320800400262663,5.46,SAOCOM HV,-16.889
334320800400262664,9.91,SAOCOM HV,-16.868
334320800400262665,15.52,SAOCOM HV,-16.81
334320800400262666,11.97,SAOCOM HV,-16.73
334320800400262667,6.65,SAOCOM HV,-16.583
334320800400262668,4.97,SAOCOM HV,-16.473
334320800400262669,10.92,SAOCOM HV,-16.255
334320800400262670,8.37,SAOCOM HV,-16.313
334320800400262671,5.83,SAOCOM HV,-16.371
334320800400262672,4.15,SAOCOM HV,-16.25
334321100400257537,7.55,SAOCOM HV,-17.533
334321100400257538,8.08,SAOCOM HV,-17.436
334321100400257539,4.52,SAOCOM HV,-17.557
334321100400257540,9.16,SAOCOM HV,-17.746
334321100400257541,16.16,SAOCOM HV,-19.391
334321100400257542,9.01,SAOCOM HV,-20.044
334321100400257543,9.95,SAOCOM HV,-19.509
334321100400257544,6.69,SAOCOM HV,-18.772
334321100400257545,5.31,SAOCOM HV,-18.506
334321100400257546,7.33,SAOCOM HV,-18.738
334321100400257547,5.23,SAOCOM HV,-18.714
334321100400257548,4.3,SAOCOM HV,-18.308
334321100400257549,4.04,SAOCOM HV,-17.596
340730000400262456,18.95,SAOCOM HV,-18.034
340730000400262457,18.69,SAOCOM HV,-19.624
340730000400262458,11.59,SAOCOM HV,-19.215
340730000400262459,10.73,SAOCOM HV,-18.233
340730000400262460,9.98,SAOCOM HV,-17.984
340730000400262461,11.25,SAOCOM HV,-18.331
340730000400262463,2.24,SAOCOM HV,-18.554
340730000400262464,12.15,SAOCOM HV,-17.946
340730000400262465,12.45,SAOCOM HV,-17.846
340730000400262466,8.97,SAOCOM HV,-18.006
340730000400262472,11.43,SAOCOM HV,-16.982
340730000400262474,4.67,SAOCOM HV,-17.92
340730100400258033,12.07,SAOCOM HV,-16.485
340730100400258034,11.32,SAOCOM HV,-16.861
340730100400258036,3.47,SAOCOM HV,-16.922
340730100400258038,2.95,SAOCOM HV,-17.047
340730100400258040,6.76,SAOCOM HV,-16.722
340730100400258041,11.47,SAOCOM HV,-16.293
340730100400258042,8.37,SAOCOM HV,-16.419
340730100400258043,4.71,SAOCOM HV,-16.091
340730100400258044,6.24,SAOCOM HV,-16.236
340730200400263066,2.61,SAOCOM HV,-18.475
340730200400263069,9.31,SAOCOM HV,-17.482
340730200400263085,3.44,SAOCOM HV,-17.103
340730300400257952,13.31,SAOCOM HV,-20.935
340730300400257953,10.88,SAOCOM HV,-19.192
340730300400257954,7.47,SAOCOM HV,-17.706
340730300400257984,4.86,SAOCOM HV,-16.937
340730300400257985,8.26,SAOCOM HV,-16.846
340730300400257986,5.83,SAOCOM HV,-16.79
340730300400257987,8.86,SAOCOM HV,-16.794
340730300400257988,9.79,SAOCOM HV,-16.897
340730300400257989,12.75,SAOCOM HV,-16.866
340730300400257990,15.63,SAOCOM HV,-16.431
340730300400257991,6.69,SAOCOM HV,-16.986
340730300400257992,16.15,SAOCOM HV,-17.652
340730300400257993,12.07,SAOCOM HV,-18.157
340730300400257994,11.03,SAOCOM HV,-18.675
340730300400257995,7.18,SAOCOM HV,-18.791
340730500400257846,9.23,SAOCOM HV,-16.834
340730500400257847,8.41,SAOCOM HV,-17.122
340730500400257848,5.71,SAOCOM HV,-16.896
340730500400257849,6.09,SAOCOM HV,-16.564
340730500400257850,5.94,SAOCOM HV,-16.906
340730500400257851,5.15,SAOCOM HV,-17.255
340730500400257852,20.48,SAOCOM HV,-19.236
340730500400257853,2.2,SAOCOM HV,-20.5
340730500400257854,6.35,SAOCOM HV,-19.778
340730500400257855,19.47,SAOCOM HV,-20.906
340730500400257856,5.45,SAOCOM HV,-21.44
340730500400257857,6.95,SAOCOM HV,-23.048
340730500400257858,7.77,SAOCOM HV,-23.947
340730500400257859,4.37,SAOCOM HV,-23.704
340730500400257860,8.41,SAOCOM HV,-23.318
340730500400257861,14.84,SAOCOM HV,-21.266
340730500400257862,7.85,SAOCOM HV,-17.859
340730500400257863,19.58,SAOCOM HV,-16.231
340730500400257864,20.11,SAOCOM HV,-16.107
340730500400257865,17.83,SAOCOM HV,-16.298
340730500400257866,14.16,SAOCOM HV,-15.971
340730500400257867,19.29,SAOCOM HV,-15.942
340730500400257868,14.57,SAOCOM HV,-17.126
340730500400257869,23.47,SAOCOM HV,-16.739
340730500400257880,10.57,SAOCOM HV,-17.455
340730500400257881,17.34,SAOCOM HV,-16.945
340730500400257882,16.56,SAOCOM HV,-15.903
340730500400257884,13.79,SAOCOM HV,-15.773
340730500400257885,7.14,SAOCOM HV,-16.02
340730500400257886,16.11,SAOCOM HV,-17.094
340730500400257887,11.88,SAOCOM HV,-17.548
340730500400257888,7.85,SAOCOM HV,-16.425
340730500400257889,6.09,SAOCOM HV,-15.649
340730600400970055,4.71,SAOCOM HV,-17.933
340730600400970056,26.31,SAOCOM HV,-16.709
340730600400970063,21.38,SAOCOM HV,-16.067
340730600400970064,17.12,SAOCOM HV,-15.222
340730600400970065,17.01,SAOCOM HV,-15.331
340730600400970066,31.21,SAOCOM HV,-15.724
340730600400970067,17.23,SAOCOM HV,-17.059
340730600400970068,2.57,SAOCOM HV,-18.308
340730600400970069,2.95,SAOCOM HV,-17.348
340730600400970070,8.33,SAOCOM HV,-16.594
340730600400970071,11.55,SAOCOM HV,-16.413
340730600400970072,13.75,SAOCOM HV,-16.811
340730600400970073,3.1,SAOCOM HV,-17.365
340730600400970075,15.21,SAOCOM HV,-16.156
340730600400970076,4.26,SAOCOM HV,-15.95
356600000400197094,3.25,SAOCOM HV,-18.712
356600000400197102,5.27,SAOCOM HV,-18.883
356600000400197105,2.77,SAOCOM HV,-17.8
356600000400197116,2.84,SAOCOM HV,-17.402
356600000400197149,3.22,SAOCOM HV,-16.559
356600100400192436,3.96,SAOCOM HV,-19.954
356600100400192468,3.07,SAOCOM HV,-19.144
356600100400192471,4.53,SAOCOM HV,-18.78
356600100400192480,4.0,SAOCOM HV,-17.708
356600100400192483,3.4,SAOCOM HV,-18.071
356600100400192484,3.74,SAOCOM HV,-17.473
356600100400192485,5.31,SAOCOM HV,-17.118
356600100400192486,3.55,SAOCOM HV,-17.051
356600100400192487,4.41,SAOCOM HV,-17.373
356600100400192489,4.53,SAOCOM HV,-17.554
356600100400192491,6.77,SAOCOM HV,-17.953
356600100400192492,8.57,SAOCOM HV,-18.01
356600100400192493,4.19,SAOCOM HV,-17.524
356600100400192496,4.08,SAOCOM HV,-17.539
356600100400192538,2.77,SAOCOM HV,-16.982
356600200400197666,3.59,SAOCOM HV,-18.499
356600200400197717,4.0,SAOCOM HV,-17.435
356600200400197718,3.93,SAOCOM HV,-17.214
356600200400197722,3.14,SAOCOM HV,-17.283
356600200400197723,3.37,SAOCOM HV,-17.502
356600200400197728,3.78,SAOCOM HV,-17.09
356600200400197729,3.52,SAOCOM HV,-16.959
356600200400197730,3.59,SAOCOM HV,-17.099
356600200400197745,18.94,SAOCOM HV,-15.86
356600200400197748,18.5,SAOCOM HV,-15.817
356600200400197750,18.76,SAOCOM HV,-16.029
356600200400197751,22.13,SAOCOM HV,-16.002
356600200400197752,20.29,SAOCOM HV,-15.871
356600200400197754,20.18,SAOCOM HV,-15.952
356600200400197755,18.05,SAOCOM HV,-15.744
356600200400197757,14.3,SAOCOM HV,-16.157
356600200400197758,18.46,SAOCOM HV,-16.625
356600200400197760,20.74,SAOCOM HV,-18.936
356600200400197761,18.23,SAOCOM HV,-22.018
356600300400192470,3.29,SAOCOM HV,-18.397
356600300400192475,10.44,SAOCOM HV,-16.397
356600300400192485,7.67,SAOCOM HV,-17.126
356600300400192557,2.8,SAOCOM HV,-17.455
356600300400192560,2.99,SAOCOM HV,-16.926
356600300400192565,3.96,SAOCOM HV,-17.109
356600300400192566,3.93,SAOCOM HV,-17.079
356600300400192571,22.73,SAOCOM HV,-16.567
356600300400192573,16.62,SAOCOM HV,-16.561
356600300400192575,19.1,SAOCOM HV,-17.269
356600300400192578,20.14,SAOCOM HV,-16.287
356600300400192579,18.35,SAOCOM HV,-16.495
356600300400192584,24.3,SAOCOM HV,-15.557
356600300400192587,19.21,SAOCOM HV,-15.922
356600300400192588,21.27,SAOCOM HV,-15.953
356600300400192589,22.77,SAOCOM HV,-15.943
356600300400192590,24.08,SAOCOM HV,-16.235
356600300400192591,23.03,SAOCOM HV,-16.164
356600300400192592,24.45,SAOCOM HV,-16.221
356600300400192593,20.93,SAOCOM HV,-16.545
356600300400192594,18.05,SAOCOM HV,-16.499
356600300400192595,17.86,SAOCOM HV,-16.294
356600300400192596,25.8,SAOCOM HV,-16.666
356600300400192597,19.51,SAOCOM HV,-16.416
356600300400192598,18.61,SAOCOM HV,-16.635
356600300400192599,16.55,SAOCOM HV,-16.972
356600300400192600,13.59,SAOCOM HV,-16.747
356600300400192601,18.31,SAOCOM HV,-16.42
356600300400192602,17.63,SAOCOM HV,-17.167
356600300400192603,24.0,SAOCOM HV,-17.693
356600300400192604,22.54,SAOCOM HV,-16.909
356600300400192605,21.23,SAOCOM HV,-16.236
356600300400192606,21.75,SAOCOM HV,-15.998
356600300400192607,19.92,SAOCOM HV,-15.871
356600300400192608,23.66,SAOCOM HV,-15.832
356600300400192609,24.34,SAOCOM HV,-15.557
356600300400192610,20.44,SAOCOM HV,-15.745
356600300400192611,26.36,SAOCOM HV,-16.171
356600300400192612,20.26,SAOCOM HV,-17.608
356600300400192616,20.03,SAOCOM HV,-19.453
356600300400192622,10.93,SAOCOM HV,-17.42
356600500400192354,2.24,SAOCOM HV,-21.742
356600500400192356,7.48,SAOCOM HV,-20.118
356600500400192357,4.0,SAOCOM HV,-19.623
356600500400192358,3.22,SAOCOM HV,-19.281
356600500400192359,4.08,SAOCOM HV,-19.34
356600500400192360,3.66,SAOCOM HV,-19.009
356600500400192361,4.23,SAOCOM HV,-18.348
356600500400192362,4.49,SAOCOM HV,-18.993
356600500400192363,4.34,SAOCOM HV,-19.043
356600500400192364,4.94,SAOCOM HV,-18.625
356600500400192378,3.18,SAOCOM HV,-19.639
356600500400192379,2.73,SAOCOM HV,-19.548
356600500400192382,5.91,SAOCOM HV,-18.657
356600500400192383,7.52,SAOCOM HV,-18.284
356600500400192384,3.33,SAOCOM HV,-18.125
356600500400192385,4.11,SAOCOM HV,-18.436
356600500400192386,2.8,SAOCOM HV,-19.671
356600500400192387,3.29,SAOCOM HV,-20.067
356600500400192388,4.56,SAOCOM HV,-19.623
356600500400192389,5.91,SAOCOM HV,-19.347
356600500400192390,6.59,SAOCOM HV,-19.487
356600500400192391,4.04,SAOCOM HV,-19.571
356600500400192392,5.46,SAOCOM HV,-19.391
356600500400192393,6.92,SAOCOM HV,-19.315
356600500400192394,5.72,SAOCOM HV,-19.795
356600500400192395,7.11,SAOCOM HV,-21.036
356600500400192396,5.13,SAOCOM HV,-21.703
356600500400192421,3.4,SAOCOM HV,-17.495
356600500400192422,4.23,SAOCOM HV,-18.062
356600500400192423,5.61,SAOCOM HV,-17.32
356600500400192424,4.04,SAOCOM HV,-16.675
356600500400192425,4.64,SAOCOM HV,-16.389
356600500400192426,3.18,SAOCOM HV,-16.571
356600500400192427,4.23,SAOCOM HV,-16.666
356600500400192428,3.93,SAOCOM HV,-16.659
356600500400192429,4.19,SAOCOM HV,-16.296
356600500400192430,3.25,SAOCOM HV,-16.298
356600500400192431,3.07,SAOCOM HV,-16.349
356600500400192434,2.65,SAOCOM HV,-16.525
356600500400192435,4.19,SAOCOM HV,-16.642
356600500400192436,2.8,SAOCOM HV,-15.847
356600500400192437,22.84,SAOCOM HV,-15.665
356600500400192438,26.28,SAOCOM HV,-15.864
356600500400192439,24.11,SAOCOM HV,-16.116
356600500400192440,11.42,SAOCOM HV,-16.482
356600500400192441,2.32,SAOCOM HV,-17.0
356600500400192442,2.47,SAOCOM HV,-16.707
356600500400192443,2.95,SAOCOM HV,-16.668
356600500400192444,7.48,SAOCOM HV,-17.149
356600500400192445,2.92,SAOCOM HV,-17.363
356600500400192446,2.32,SAOCOM HV,-17.468
356600500400192447,2.58,SAOCOM HV,-17.853
